date,decision_byd_weight,decision_etf_weight,decision_cash_weight,position_byd_weight,position_etf_weight,position_cash_weight,common_open_eligible,byd_return,etf_return,gross_return,turnover_units,cost,financing_cost,borrowed_weight,net_return
2021-10-21,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,0.00412370,-0.00231835,0.00412370,0.00000000,0.00000000,0.00000000,0.00000000,0.00412370
2021-10-22,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,0.03733746,-0.01704111,0.03733746,0.00000000,0.00000000,0.00000000,0.00000000,0.03733746
2021-10-25,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,0.06334336,-0.00078808,0.06334336,0.00000000,0.00000000,0.00000000,0.00000000,0.06334336
2021-10-26,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,False,-0.00158234,-0.00630905,-0.00158234,0.00000000,0.00000000,0.00000000,0.00000000,-0.00158234
2021-10-27,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,False,-0.00680557,-0.01587298,-0.00680557,0.00000000,0.00000000,0.00000000,0.00000000,-0.00680557
2021-10-28,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,-0.04530514,-0.01935495,-0.04530514,0.00000000,0.00000000,0.00000000,0.00000000,-0.04530514
2021-10-29,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,-0.01219160,0.00328966,-0.01219160,0.00000000,0.00000000,0.00000000,0.00000000,-0.01219160
2021-11-01,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,0.02849942,0.00573751,0.02849942,0.00000000,0.00000000,0.00000000,0.00000000,0.02849942
2021-11-02,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,0.01009683,-0.01792992,0.01009683,0.00000000,0.00000000,0.00000000,0.00000000,0.01009683
2021-11-03,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,-0.00638706,0.01078856,-0.00638706,0.00000000,0.00000000,0.00000000,0.00000000,-0.00638706
2021-11-04,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,0.04136518,0.00246294,0.04136518,0.00000000,0.00000000,0.00000000,0.00000000,0.04136518
2021-11-05,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,-0.04910485,-0.01228503,-0.04910485,0.00000000,0.00000000,0.00000000,0.00000000,-0.04910485
2021-11-08,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,0.02259070,0.00331676,0.02259070,0.00000000,0.00000000,0.00000000,0.00000000,0.02259070
2021-11-09,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,-0.00333276,0.00247936,-0.00333276,0.00000000,0.00000000,0.00000000,0.00000000,-0.00333276
2021-11-10,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,-0.00318467,-0.00000003,-0.00318467,0.00000000,0.00000000,0.00000000,0.00000000,-0.00318467
2021-11-11,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,0.00894564,0.01566358,0.00894564,0.00000000,0.00000000,0.00000000,0.00000000,0.00894564
2021-11-12,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,-0.02856243,-0.00974009,-0.02856243,0.00000000,0.00000000,0.00000000,0.00000000,-0.02856243
2021-11-15,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,-0.04165844,0.00245899,-0.04165844,0.00000000,0.00000000,0.00000000,0.00000000,-0.04165844
2021-11-16,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,0.02040818,-0.00490613,0.02040818,0.00000000,0.00000000,0.00000000,0.00000000,0.02040818
2021-11-17,1.00308371,0.00000000,-0.00308371,1.00000000,0.00000000,0.00000000,True,-0.01733342,0.00739531,-0.01733342,0.00000000,0.00000000,0.00000000,0.00000000,-0.01733342
2021-11-18,1.00569689,0.00000000,-0.00569689,1.00308371,0.00000000,-0.00308371,True,0.00312086,0.00163128,0.00313048,0.00616742,0.00001233,0.00000073,0.00308371,0.00311742
2021-11-19,1.00000000,0.00000000,0.00000000,1.00569689,0.00000000,-0.00569689,True,0.00906254,0.01710099,0.00911417,0.00522636,0.00001045,0.00000136,0.00569689,0.00910236
2021-11-22,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,0.03176947,-0.00240191,0.03176947,0.01139378,0.00002279,0.00000000,0.00000000,0.03174668
2021-11-23,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,-0.00795761,0.00481526,-0.00795761,0.00000000,0.00000000,0.00000000,0.00000000,-0.00795761
2021-11-24,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,-0.00730123,0.00559119,-0.00730123,0.00000000,0.00000000,0.00000000,0.00000000,-0.00730123
2021-11-25,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,-0.02704476,-0.00238287,-0.02704476,0.00000000,0.00000000,0.00000000,0.00000000,-0.02704476
2021-11-26,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,-0.01084760,-0.02070043,-0.01084760,0.00000000,0.00000000,0.00000000,0.00000000,-0.01084760
2021-11-29,1.00044235,0.00000000,-0.00044235,1.00000000,0.00000000,0.00000000,True,0.05209066,0.00487794,0.05209066,0.00000000,0.00000000,0.00000000,0.00000000,0.05209066
2021-11-30,1.00000000,0.00000000,0.00000000,1.00044235,0.00000000,-0.00044235,True,-0.00586329,0.00485434,-0.00586588,0.00088470,0.00000177,0.00000011,0.00044235,-0.00586776
2021-12-01,1.00038745,0.00000000,-0.00038745,1.00000000,0.00000000,0.00000000,True,-0.00065531,0.01046692,-0.00065531,0.00088470,0.00000177,0.00000000,0.00000000,-0.00065708
2021-12-02,1.00000000,0.00000000,0.00000000,1.00038745,0.00000000,-0.00038745,True,0.00652459,0.00398399,0.00652712,0.00077489,0.00000155,0.00000009,0.00038745,0.00652548
2021-12-03,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,-0.01951210,0.00634936,-0.01951210,0.00077489,0.00000155,0.00000000,0.00000000,-0.01951365
2021-12-06,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,0.01664451,-0.00315460,0.01664451,0.00000000,0.00000000,0.00000000,0.00000000,0.01664451
2021-12-07,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,-0.03267862,-0.00316453,-0.03267862,0.00000000,0.00000000,0.00000000,0.00000000,-0.03267862
2021-12-08,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,0.01347921,0.00238088,0.01347921,0.00000000,0.00000000,0.00000000,0.00000000,0.01347921
2021-12-09,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,-0.01336674,-0.00237524,-0.01336674,0.00000000,0.00000000,0.00000000,0.00000000,-0.01336674
2021-12-10,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,0.02364956,-0.00317464,0.02364956,0.00000000,0.00000000,0.00000000,0.00000000,0.02364956
2021-12-13,1.00091749,0.00000000,-0.00091749,1.00000000,0.00000000,0.00000000,True,-0.02472023,-0.00238862,-0.02472023,0.00000000,0.00000000,0.00000000,0.00000000,-0.02472023
2021-12-14,1.00000000,0.00000000,0.00000000,1.00091749,0.00000000,-0.00091749,True,-0.00707287,-0.00957680,-0.00707936,0.00183498,0.00000367,0.00000022,0.00091749,-0.00708325
2021-12-15,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,-0.00139729,0.00322306,-0.00139729,0.00183498,0.00000367,0.00000000,0.00000000,-0.00140096
2021-12-16,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,-0.03071682,0.01365464,-0.03071682,0.00000000,0.00000000,0.00000000,0.00000000,-0.03071682
2021-12-17,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,-0.01679567,-0.01347057,-0.01679567,0.00000000,0.00000000,0.00000000,0.00000000,-0.01679567
2021-12-20,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,-0.03126470,-0.00321282,-0.03126470,0.00000000,0.00000000,0.00000000,0.00000000,-0.03126470
2021-12-21,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,0.03515718,0.02256240,0.03515718,0.00000000,0.00000000,0.00000000,0.00000000,0.03515718
2021-12-22,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,0.00632118,-0.00394003,0.00632118,0.00000000,0.00000000,0.00000000,0.00000000,0.00632118
2021-12-23,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,0.00070988,0.00158209,0.00070988,0.00000000,0.00000000,0.00000000,0.00000000,0.00070988
2021-12-24,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,-0.04603165,-0.00315967,-0.04603165,0.00000000,0.00000000,0.00000000,0.00000000,-0.04603165
2021-12-27,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,-0.00315984,0.00396203,-0.00315984,0.00000000,0.00000000,0.00000000,0.00000000,-0.00315984
2021-12-28,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,0.01491708,-0.00473549,0.01491708,0.00000000,0.00000000,0.00000000,0.00000000,0.01491708
2021-12-29,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,-0.01524897,-0.00475812,-0.01524897,0.00000000,0.00000000,0.00000000,0.00000000,-0.01524897
2021-12-30,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,0.01865675,0.00557765,0.01865675,0.00000000,0.00000000,0.00000000,0.00000000,0.01865675
2021-12-31,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,0.01098895,0.00950870,0.01098895,0.00000000,0.00000000,0.00000000,0.00000000,0.01098895
2022-01-04,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,-0.04148546,0.01098896,-0.04148546,0.00000000,0.00000000,0.00000000,0.00000000,-0.04148546
2022-01-05,0.75000000,0.25000000,0.00000000,1.00000000,0.00000000,0.00000000,True,-0.05499899,-0.00232914,-0.05499899,0.00000000,0.00000000,0.00000000,0.00000000,-0.05499899
2022-01-06,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,0.00719991,0.00544762,0.00676184,0.50000000,0.00100000,0.00000000,0.00000000,0.00576184
2022-01-07,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,-0.02700565,-0.00000007,-0.02025426,0.00000000,0.00000000,0.00000000,0.00000000,-0.02025426
2022-01-10,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,0.00522457,0.01393176,0.00740137,0.00000000,0.00000000,0.00000000,0.00000000,0.00740137
2022-01-11,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,-0.00113693,0.00000005,-0.00085268,0.00000000,0.00000000,0.00000000,0.00000000,-0.00085268
2022-01-12,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,0.04772350,-0.00305344,0.03502926,0.00000000,0.00000000,0.00000000,0.00000000,0.03502926
2022-01-13,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,-0.02692634,-0.00306270,-0.02096043,0.00000000,0.00000000,0.00000000,0.00000000,-0.02096043
2022-01-14,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,0.00885173,-0.01766509,0.00222252,0.00000000,0.00000000,0.00000000,0.00000000,0.00222252
2022-01-17,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,0.05292071,0.00469110,0.04086331,0.00000000,0.00000000,0.00000000,0.00000000,0.04086331
2022-01-18,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,-0.00172664,0.01789884,0.00317973,0.00000000,0.00000000,0.00000000,0.00000000,0.00317973
2022-01-19,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,-0.05207744,-0.00535173,-0.04039601,0.00000000,0.00000000,0.00000000,0.00000000,-0.04039601
2022-01-20,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,-0.00404611,0.00076868,-0.00284241,0.00000000,0.00000000,0.00000000,0.00000000,-0.00284241
2022-01-21,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,-0.01991397,-0.00768042,-0.01685558,0.00000000,0.00000000,0.00000000,0.00000000,-0.01685558
2022-01-24,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,0.00780232,-0.00541804,0.00449723,0.00000000,0.00000000,0.00000000,0.00000000,0.00449723
2022-01-25,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,-0.01209682,-0.03501949,-0.01782748,0.00000000,0.00000000,0.00000000,0.00000000,-0.01782748
2022-01-26,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,0.00816354,0.00564518,0.00753395,0.00000000,0.00000000,0.00000000,0.00000000,0.00753395
2022-01-27,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,-0.02842121,-0.00561336,-0.02271925,0.00000000,0.00000000,0.00000000,0.00000000,-0.02271925
2022-01-28,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,0.00337542,-0.00241966,0.00192665,0.00000000,0.00000000,0.00000000,0.00000000,0.00192665
2022-02-07,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,0.00917802,0.02101875,0.01213820,0.00000000,0.00000000,0.00000000,0.00000000,0.01213820
2022-02-08,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,-0.01625515,0.01741876,-0.00783667,0.00000000,0.00000000,0.00000000,0.00000000,-0.00783667
2022-02-09,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,0.03229449,0.00389119,0.02519366,0.00000000,0.00000000,0.00000000,0.00000000,0.02519366
2022-02-10,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,-0.04344124,0.01085273,-0.02986775,0.00000000,0.00000000,0.00000000,0.00000000,-0.02986775
2022-02-11,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,-0.02478296,0.00153371,-0.01820380,0.00000000,0.00000000,0.00000000,0.00000000,-0.01820380
2022-02-14,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,0.00860129,-0.02067385,0.00128250,0.00000000,0.00000000,0.00000000,0.00000000,0.00128250
2022-02-15,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,0.04229470,-0.00078191,0.03152555,0.00000000,0.00000000,0.00000000,0.00000000,0.03152555
2022-02-16,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,0.00099183,0.00938971,0.00309130,0.00000000,0.00000000,0.00000000,0.00000000,0.00309130
2022-02-17,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,-0.00511888,-0.00852705,-0.00597092,0.00000000,0.00000000,0.00000000,0.00000000,-0.00597092
2022-02-18,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,0.00000005,0.02267392,0.00566852,0.00000000,0.00000000,0.00000000,0.00000000,0.00566852
2022-02-21,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,-0.00829878,0.00305809,-0.00545956,0.00000000,0.00000000,0.00000000,0.00000000,-0.00545956
2022-02-22,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,0.01213380,-0.00762192,0.00719487,0.00000000,0.00000000,0.00000000,0.00000000,0.00719487
2022-02-23,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,0.02567163,-0.00153614,0.01886969,0.00000000,0.00000000,0.00000000,0.00000000,0.01886969
2022-02-24,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,0.00721471,-0.01461538,0.00175719,0.00000000,0.00000000,0.00000000,0.00000000,0.00175719
2022-02-25,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,-0.01200472,-0.00858710,-0.01115031,0.00000000,0.00000000,0.00000000,0.00000000,-0.01115031
2022-02-28,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,0.03280666,0.00629932,0.02617983,0.00000000,0.00000000,0.00000000,0.00000000,0.02617983
2022-03-01,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,-0.02352937,0.00704222,-0.01588647,0.00000000,0.00000000,0.00000000,0.00000000,-0.01588647
2022-03-02,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,0.00208833,0.00777002,0.00350875,0.00000000,0.00000000,0.00000000,0.00000000,0.00350875
2022-03-03,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,-0.04893398,0.00462599,-0.03554399,0.00000000,0.00000000,0.00000000,0.00000000,-0.03554399
2022-03-04,0.75000000,0.25000000,0.00000000,0.75000000,0.25000000,0.00000000,True,-0.04390886,-0.00076730,-0.03312347,0.00000000,0.00000000,0.00000000,0.00000000,-0.03312347
2022-03-07,0.55000000,0.45000000,-0.00000000,0.75000000,0.25000000,0.00000000,True,-0.02560701,-0.01612921,-0.02323756,0.00000000,0.00000000,0.00000000,0.00000000,-0.02323756
2022-03-08,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,-0.01845500,-0.02654161,-0.02209397,0.40000000,0.00080000,0.00000000,0.00000000,-0.02289397
2022-03-09,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,0.07331816,-0.00481156,0.03815979,0.00000000,0.00000000,0.00000000,0.00000000,0.03815979
2022-03-10,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,-0.04684219,-0.00161179,-0.02648851,0.00000000,0.00000000,0.00000000,0.00000000,-0.02648851
2022-03-11,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,0.01351355,0.00484264,0.00961164,0.00000000,0.00000000,0.00000000,0.00000000,0.00961164
2022-03-14,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,-0.06164465,-0.01767057,-0.04185631,0.00000000,0.00000000,0.00000000,0.00000000,-0.04185631
2022-03-15,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,0.04674860,-0.04905980,0.00363482,0.00000000,0.00000000,0.00000000,0.00000000,0.00363482
2022-03-16,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,0.08769232,0.03353402,0.06332109,0.00000000,0.00000000,0.00000000,0.00000000,0.06332109
2022-03-17,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,-0.02279726,-0.00166383,-0.01328722,0.00000000,0.00000000,0.00000000,0.00000000,-0.01328722
2022-03-18,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,0.02171139,0.02499981,0.02319118,0.00000000,0.00000000,0.00000000,0.00000000,0.02319118
2022-03-21,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,0.02083334,0.00325217,0.01292181,0.00000000,0.00000000,0.00000000,0.00000000,0.01292181
2022-03-22,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,0.02040827,0.01620726,0.01851782,0.00000000,0.00000000,0.00000000,0.00000000,0.01851782
2022-03-23,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,-0.02520015,0.00000018,-0.01386000,0.00000000,0.00000000,0.00000000,0.00000000,-0.01386000
2022-03-24,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,0.01395180,-0.00239227,0.00659697,0.00000000,0.00000000,0.00000000,0.00000000,0.00659697
2022-03-25,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,-0.04937276,0.00159865,-0.02643562,0.00000000,0.00000000,0.00000000,0.00000000,-0.02643562
2022-03-28,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,-0.00842911,0.01117319,0.00039193,0.00000000,0.00000000,0.00000000,0.00000000,0.00039193
2022-03-29,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,-0.02541658,-0.00315701,-0.01539977,0.00000000,0.00000000,0.00000000,0.00000000,-0.01539977
2022-03-30,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,0.03176224,0.01187644,0.02281363,0.00000000,0.00000000,0.00000000,0.00000000,0.02281363
2022-03-31,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,-0.03168094,0.01486704,-0.01073435,0.00000000,0.00000000,0.00000000,0.00000000,-0.01073435
2022-04-01,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,0.08029434,0.01233601,0.04971309,0.00000000,0.00000000,0.00000000,0.00000000,0.04971309
2022-04-06,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,-0.02040799,0.01294759,-0.00539798,0.00000000,0.00000000,0.00000000,0.00000000,-0.00539798
2022-04-07,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,0.00004155,-0.02030077,-0.00911249,0.00000000,0.00000000,0.00000000,0.00000000,-0.00911249
2022-04-08,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,-0.00004171,0.01304690,0.00584816,0.00000000,0.00000000,0.00000000,0.00000000,0.00584816
2022-04-11,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,-0.03333331,-0.01893946,-0.02685608,0.00000000,0.00000000,0.00000000,0.00000000,-0.02685608
2022-04-12,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,0.01301723,-0.00617761,0.00437955,0.00000000,0.00000000,0.00000000,0.00000000,0.00437955
2022-04-13,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,0.02969971,0.00854691,0.02018095,0.00000000,0.00000000,0.00000000,0.00000000,0.02018095
2022-04-14,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,-0.01446308,0.01232675,-0.00240766,0.00000000,0.00000000,0.00000000,0.00000000,-0.00240766
2022-04-15,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,-0.01555530,-0.00684936,-0.01163763,0.00000000,0.00000000,0.00000000,0.00000000,-0.01163763
2022-04-18,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,0.03564865,-0.01302676,0.01374471,0.00000000,0.00000000,0.00000000,0.00000000,0.01374471
2022-04-19,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,0.01850635,0.01397508,0.01646728,0.00000000,0.00000000,0.00000000,0.00000000,0.01646728
2022-04-20,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,-0.03993352,-0.02909638,-0.03505681,0.00000000,0.00000000,0.00000000,0.00000000,-0.03505681
2022-04-21,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,-0.03263674,-0.02287074,-0.02824204,0.00000000,0.00000000,0.00000000,0.00000000,-0.02824204
2022-04-22,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,-0.00004354,0.00242131,0.00106564,0.00000000,0.00000000,0.00000000,0.00000000,0.00106564
2022-04-25,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,-0.00439126,-0.03381628,-0.01763252,0.00000000,0.00000000,0.00000000,0.00000000,-0.01763252
2022-04-26,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,-0.01039344,-0.02666677,-0.01771643,0.00000000,0.00000000,0.00000000,0.00000000,-0.01771643
2022-04-27,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,0.03525878,0.01541088,0.02632723,0.00000000,0.00000000,0.00000000,0.00000000,0.02632723
2022-04-28,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,-0.00340989,0.00927495,0.00229829,0.00000000,0.00000000,0.00000000,0.00000000,0.00229829
2022-04-29,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,0.05303660,0.02589823,0.04082433,0.00000000,0.00000000,0.00000000,0.00000000,0.04082433
2022-05-05,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,-0.02103977,-0.00162884,-0.01230485,0.00000000,0.00000000,0.00000000,0.00000000,-0.01230485
2022-05-06,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,-0.04157328,-0.02283858,-0.03314267,0.00000000,0.00000000,0.00000000,0.00000000,-0.03314267
2022-05-09,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,-0.02987021,0.00000020,-0.01642853,0.00000000,0.00000000,0.00000000,0.00000000,-0.01642853
2022-05-10,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,0.03525227,0.00166942,0.02013999,0.00000000,0.00000000,0.00000000,0.00000000,0.02013999
2022-05-11,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,0.07754297,0.00833323,0.04639859,0.00000000,0.00000000,0.00000000,0.00000000,0.04639859
2022-05-12,0.55000000,0.45000000,-0.00000000,0.55000000,0.45000000,-0.00000000,True,0.03924159,-0.00247925,0.02046721,0.00000000,0.00000000,0.00000000,0.00000000,0.02046721
2022-05-13,1.00000000,0.00000000,0.00000000,0.55000000,0.45000000,-0.00000000,True,0.04353353,0.02816893,0.03661946,0.00000000,0.00000000,0.00000000,0.00000000,0.03661946
2022-05-16,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,-0.00785649,0.00966975,-0.00785649,0.90000000,0.00180000,0.00000000,0.00000000,-0.00965649
2022-05-17,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,0.05026376,-0.00957703,0.05026376,0.00000000,0.00000000,0.00000000,0.00000000,0.05026376
2022-05-18,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,-0.02545144,-0.01692187,-0.02545144,0.00000000,0.00000000,0.00000000,0.00000000,-0.02545144
2022-05-19,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,0.04249762,0.01475414,0.04249762,0.00000000,0.00000000,0.00000000,0.00000000,0.04249762
2022-05-20,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,0.01982514,0.00969288,0.01982514,0.00000000,0.00000000,0.00000000,0.00000000,0.01982514
2022-05-23,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,-0.00922438,0.00000010,-0.00922438,0.00000000,0.00000000,0.00000000,0.00000000,-0.00922438
2022-05-24,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,-0.03013786,-0.01920019,-0.03013786,0.00000000,0.00000000,0.00000000,0.00000000,-0.03013786
2022-05-25,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,0.02172353,0.01223515,0.02172353,0.00000000,0.00000000,0.00000000,0.00000000,0.02172353
2022-05-26,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,True,0.01941755,0.01047533,0.01941755,0.00000000,0.00000000,0.00000000,0.00000000,0.01941755
