symbol,fiscal_period_end,filed_date,revenue,gross_profit,currency,form_type,accession_id,cik,fiscal_year,fiscal_period,frame,revenue_concept,gross_profit_concept,derivation,source_url
AAPL,2020-12-26,2021-01-28,111439000000.0,44328000000.0,USD,10-Q,0000320193-21-000010,0000320193,2021,Q1,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2020-12-26,2022-01-28,111439000000.0,44328000000.0,USD,10-Q,0000320193-22-000007,0000320193,2022,Q1,CY2020Q4,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2021-03-27,2021-04-29,89584000000.0,38079000000.0,USD,10-Q,0000320193-21-000056,0000320193,2021,Q2,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2021-03-27,2022-04-29,89584000000.0,38079000000.0,USD,10-Q,0000320193-22-000059,0000320193,2022,Q2,CY2021Q1,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2021-06-26,2021-07-28,81434000000.0,35255000000.0,USD,10-Q,0000320193-21-000065,0000320193,2021,Q3,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2021-06-26,2022-07-29,81434000000.0,35255000000.0,USD,10-Q,0000320193-22-000070,0000320193,2022,Q3,CY2021Q2,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2021-09-25,2021-10-29,83360000000.0,35174000000.0,USD,10-K,0000320193-21-000105,0000320193,2021,Q4,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2021-09-25,2022-10-28,61635000000.0,20149000000.0,USD,10-K,0000320193-22-000108,0000320193,2022,Q4,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2021-09-25,2023-11-03,72030000000.0,24115000000.0,USD,10-K,0000320193-23-000106,0000320193,2023,Q4,CY2021,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2021-12-25,2022-01-28,123945000000.0,54243000000.0,USD,10-Q,0000320193-22-000007,0000320193,2022,Q1,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2021-12-25,2023-02-03,123945000000.0,54243000000.0,USD,10-Q,0000320193-23-000006,0000320193,2023,Q1,CY2021Q4,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2022-03-26,2022-04-29,97278000000.0,42559000000.0,USD,10-Q,0000320193-22-000059,0000320193,2022,Q2,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2022-03-26,2023-05-05,97278000000.0,42559000000.0,USD,10-Q,0000320193-23-000064,0000320193,2023,Q2,CY2022Q1,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2022-06-25,2022-07-29,82959000000.0,35885000000.0,USD,10-Q,0000320193-22-000070,0000320193,2022,Q3,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2022-06-25,2023-08-04,82959000000.0,35885000000.0,USD,10-Q,0000320193-23-000077,0000320193,2023,Q3,CY2022Q2,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2022-09-24,2022-10-28,90146000000.0,38095000000.0,USD,10-K,0000320193-22-000108,0000320193,2022,Q4,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2022-09-24,2023-11-03,100541000000.0,42061000000.0,USD,10-K,0000320193-23-000106,0000320193,2023,Q4,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2022-09-24,2024-11-01,98223000000.0,33978000000.0,USD,10-K,0000320193-24-000123,0000320193,2024,Q4,CY2022,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2022-12-31,2023-02-03,117154000000.0,50332000000.0,USD,10-Q,0000320193-23-000006,0000320193,2023,Q1,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2022-12-31,2024-02-02,117154000000.0,50332000000.0,USD,10-Q,0000320193-24-000006,0000320193,2024,Q1,CY2022Q4,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2023-04-01,2023-05-05,94836000000.0,41976000000.0,USD,10-Q,0000320193-23-000064,0000320193,2023,Q2,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2023-04-01,2024-05-03,94836000000.0,41976000000.0,USD,10-Q,0000320193-24-000069,0000320193,2024,Q2,CY2023Q1,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2023-07-01,2023-08-04,81797000000.0,36413000000.0,USD,10-Q,0000320193-23-000077,0000320193,2023,Q3,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2023-07-01,2024-08-02,81797000000.0,36413000000.0,USD,10-Q,0000320193-24-000081,0000320193,2024,Q3,CY2023Q2,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2023-09-30,2023-11-03,89498000000.0,40427000000.0,USD,10-K,0000320193-23-000106,0000320193,2023,Q4,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2023-09-30,2024-11-01,87180000000.0,32344000000.0,USD,10-K,0000320193-24-000123,0000320193,2024,Q4,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2023-09-30,2025-10-31,69590000000.0,22288000000.0,USD,10-K,0000320193-25-000079,0000320193,2025,Q4,CY2023,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2023-12-30,2024-02-02,119575000000.0,54855000000.0,USD,10-Q,0000320193-24-000006,0000320193,2024,Q1,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2023-12-30,2025-01-31,119575000000.0,54855000000.0,USD,10-Q,0000320193-25-000008,0000320193,2025,Q1,CY2023Q4,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2024-03-30,2024-05-03,90753000000.0,42271000000.0,USD,10-Q,0000320193-24-000069,0000320193,2024,Q2,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2024-03-30,2025-05-02,90753000000.0,42271000000.0,USD,10-Q,0000320193-25-000057,0000320193,2025,Q2,CY2024Q1,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2024-06-29,2024-08-02,85777000000.0,39678000000.0,USD,10-Q,0000320193-24-000081,0000320193,2024,Q3,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2024-06-29,2025-08-01,85777000000.0,39678000000.0,USD,10-Q,0000320193-25-000073,0000320193,2025,Q3,CY2024Q2,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2024-09-28,2024-11-01,94930000000.0,43879000000.0,USD,10-K,0000320193-24-000123,0000320193,2024,Q4,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2024-09-28,2025-10-31,77340000000.0,33823000000.0,USD,10-K,0000320193-25-000079,0000320193,2025,Q4,CY2024,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2024-12-28,2025-01-31,124300000000.0,58275000000.0,USD,10-Q,0000320193-25-000008,0000320193,2025,Q1,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2024-12-28,2026-01-30,124300000000.0,58275000000.0,USD,10-Q,0000320193-26-000006,0000320193,2026,Q1,CY2024Q4,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2025-03-29,2025-05-02,95359000000.0,44867000000.0,USD,10-Q,0000320193-25-000057,0000320193,2025,Q2,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2025-03-29,2026-05-01,95359000000.0,44867000000.0,USD,10-Q,0000320193-26-000013,0000320193,2026,Q2,CY2025Q1,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2025-06-28,2025-08-01,94036000000.0,43718000000.0,USD,10-Q,0000320193-25-000073,0000320193,2025,Q3,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2025-06-28,2026-07-31,94036000000.0,43718000000.0,USD,10-Q,0000320193-26-000020,0000320193,2026,Q3,CY2025Q2,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2025-09-27,2025-10-31,102466000000.0,48341000000.0,USD,10-K,0000320193-25-000079,0000320193,2025,Q4,CY2025,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2025-12-27,2026-01-30,143756000000.0,69231000000.0,USD,10-Q,0000320193-26-000006,0000320193,2026,Q1,CY2025Q4,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2026-03-28,2026-05-01,111184000000.0,54781000000.0,USD,10-Q,0000320193-26-000013,0000320193,2026,Q2,CY2026Q1,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2026-06-27,2026-07-31,109417000000.0,54770000000.0,USD,10-Q,0000320193-26-000020,0000320193,2026,Q3,CY2026Q2,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
ALAB,2023-03-31,2024-05-08,17664000.0,4258000.0,USD,10-Q,0001736297-24-000006,0001736297,2024,Q1,CY2023Q1,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001736297.json
ALAB,2023-06-30,2024-08-07,10688000.0,8439000.0,USD,10-Q,0001736297-24-000018,0001736297,2024,Q2,CY2023Q2,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001736297.json
ALAB,2023-09-30,2024-11-05,36928000.0,28105000.0,USD,10-Q,0001736297-24-000043,0001736297,2024,Q3,CY2023Q3,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001736297.json
ALAB,2024-03-31,2024-05-08,65258000.0,50520000.0,USD,10-Q,0001736297-24-000006,0001736297,2024,Q1,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001736297.json
ALAB,2024-03-31,2025-05-07,65258000.0,50520000.0,USD,10-Q,0001736297-25-000031,0001736297,2025,Q1,CY2024Q1,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001736297.json
ALAB,2024-06-30,2024-08-07,76850000.0,59854000.0,USD,10-Q,0001736297-24-000018,0001736297,2024,Q2,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001736297.json
ALAB,2024-06-30,2025-08-06,76850000.0,59854000.0,USD,10-Q,0001736297-25-000098,0001736297,2025,Q2,CY2024Q2,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001736297.json
ALAB,2024-09-30,2024-11-05,113086000.0,87877000.0,USD,10-Q,0001736297-24-000043,0001736297,2024,Q3,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001736297.json
ALAB,2024-09-30,2025-11-05,113086000.0,87877000.0,USD,10-Q,0001736297-25-000147,0001736297,2025,Q3,CY2024Q3,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001736297.json
ALAB,2024-12-31,2025-02-14,141096000.0,104448000.0,USD,10-K,0001736297-25-000003,0001736297,2024,Q4,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0001736297.json
ALAB,2025-03-31,2025-05-07,159442000.0,119411000.0,USD,10-Q,0001736297-25-000031,0001736297,2025,Q1,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001736297.json
ALAB,2025-03-31,2026-05-06,159442000.0,119411000.0,USD,10-Q,0001736297-26-000020,0001736297,2026,Q1,CY2025Q1,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001736297.json
ALAB,2025-06-30,2025-08-06,191925000.0,145563000.0,USD,10-Q,0001736297-25-000098,0001736297,2025,Q2,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001736297.json
ALAB,2025-06-30,2026-08-05,191925000.0,145563000.0,USD,10-Q,0001736297-26-000035,0001736297,2026,Q2,CY2025Q2,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001736297.json
ALAB,2025-09-30,2025-11-05,230575000.0,175812000.0,USD,10-Q,0001736297-25-000147,0001736297,2025,Q3,CY2025Q3,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001736297.json
ALAB,2025-12-31,2026-02-20,270583000.0,204475000.0,USD,10-K,0001736297-26-000010,0001736297,2025,Q4,CY2025,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0001736297.json
ALAB,2026-03-31,2026-05-06,308361000.0,235141000.0,USD,10-Q,0001736297-26-000020,0001736297,2026,Q1,CY2026Q1,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001736297.json
ALAB,2026-06-30,2026-08-05,392400000.0,287567000.0,USD,10-Q,0001736297-26-000035,0001736297,2026,Q2,CY2026Q2,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001736297.json
AMD,2011-12-31,2014-02-18,2858000000.0,1515000000.0,USD,10-K,0001193125-14-057240,0000002488,2013,Q4,CY2011,SalesRevenueNet,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2012-03-31,2013-05-06,1585000000.0,27000000.0,USD,10-Q,0001193125-13-201635,0000002488,2013,Q1,CY2012Q1,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2012-06-30,2013-08-01,1413000000.0,638000000.0,USD,10-Q,0001193125-13-315281,0000002488,2013,Q2,CY2012Q2,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2012-09-29,2013-10-30,1269000000.0,392000000.0,USD,10-Q,0001193125-13-418892,0000002488,2013,Q3,CY2012Q3,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2012-12-29,2014-02-18,1712000000.0,-190000000.0,USD,10-K,0001193125-14-057240,0000002488,2013,Q4,,SalesRevenueNet,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2012-12-29,2015-02-19,1155000000.0,-244000000.0,USD,10-K,0001193125-15-054362,0000002488,2014,Q4,CY2012,SalesRevenueNet,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2013-03-30,2013-05-06,1088000000.0,445000000.0,USD,10-Q,0001193125-13-201635,0000002488,2013,Q1,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2013-03-30,2014-05-01,1088000000.0,445000000.0,USD,10-Q,0001193125-14-177314,0000002488,2014,Q1,CY2013Q1,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2013-06-29,2013-08-01,1161000000.0,459000000.0,USD,10-Q,0001193125-13-315281,0000002488,2013,Q2,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2013-06-29,2014-07-31,1161000000.0,459000000.0,USD,10-Q,0001193125-14-289796,0000002488,2014,Q2,CY2013Q2,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2013-09-28,2013-10-30,1461000000.0,521000000.0,USD,10-Q,0001193125-13-418892,0000002488,2013,Q3,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2013-09-28,2014-10-30,1461000000.0,521000000.0,USD,10-Q,0001193125-14-389701,0000002488,2014,Q3,CY2013Q3,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2013-12-28,2014-02-18,1589000000.0,553000000.0,USD,10-K,0001193125-14-057240,0000002488,2013,Q4,,SalesRevenueNet,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2013-12-28,2015-02-19,1032000000.0,499000000.0,USD,10-K,0001193125-15-054362,0000002488,2014,Q4,,SalesRevenueNet,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2013-12-28,2016-02-18,2266000000.0,1181000000.0,USD,10-K,0000002488-16-000111,0000002488,2015,Q4,CY2013,SalesRevenueNet,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2014-03-29,2014-05-01,1397000000.0,487000000.0,USD,10-Q,0001193125-14-177314,0000002488,2014,Q1,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2014-03-29,2015-04-29,1397000000.0,487000000.0,USD,10-Q,0001193125-15-156842,0000002488,2015,Q1,CY2014Q1,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2014-06-28,2014-07-31,1441000000.0,498000000.0,USD,10-Q,0001193125-14-289796,0000002488,2014,Q2,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2014-06-28,2015-07-30,1441000000.0,498000000.0,USD,10-Q,0001628280-15-005620,0000002488,2015,Q2,CY2014Q2,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2014-09-27,2014-10-30,1429000000.0,494000000.0,USD,10-Q,0001193125-14-389701,0000002488,2014,Q3,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2014-09-27,2015-11-03,1429000000.0,494000000.0,USD,10-Q,0000002488-15-000067,0000002488,2015,Q3,CY2014Q3,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2014-12-27,2015-02-19,1239000000.0,360000000.0,USD,10-K,0001193125-15-054362,0000002488,2014,Q4,,SalesRevenueNet,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2014-12-27,2016-02-18,2473000000.0,1042000000.0,USD,10-K,0000002488-16-000111,0000002488,2015,Q4,,SalesRevenueNet,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2014-12-27,2017-02-21,2340000000.0,1192000000.0,USD,10-K,0000002488-17-000043,0000002488,2016,Q4,CY2014,SalesRevenueNet,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2015-03-28,2015-04-29,1030000000.0,326000000.0,USD,10-Q,0001193125-15-156842,0000002488,2015,Q1,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2015-03-28,2016-04-28,1030000000.0,326000000.0,USD,10-Q,0000002488-16-000124,0000002488,2016,Q1,CY2015Q1,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2015-06-27,2015-07-30,942000000.0,232000000.0,USD,10-Q,0001628280-15-005620,0000002488,2015,Q2,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2015-06-27,2016-07-26,942000000.0,232000000.0,USD,10-Q,0000002488-16-000213,0000002488,2016,Q2,CY2015Q2,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2015-09-26,2015-11-03,1061000000.0,239000000.0,USD,10-Q,0000002488-15-000067,0000002488,2015,Q3,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2015-09-26,2016-10-26,1061000000.0,239000000.0,USD,10-Q,0000002488-16-000263,0000002488,2016,Q3,CY2015Q3,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2015-12-26,2016-02-18,958000000.0,283000000.0,USD,10-K,0000002488-16-000111,0000002488,2015,Q4,,SalesRevenueNet,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2015-12-26,2017-02-21,825000000.0,433000000.0,USD,10-K,0000002488-17-000043,0000002488,2016,Q4,,SalesRevenueNet,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2015-12-26,2018-02-27,142000000.0,-228000000.0,USD,10-K,0000002488-18-000042,0000002488,2017,Q4,CY2015,SalesRevenueNet,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2016-03-26,2016-04-28,832000000.0,269000000.0,USD,10-Q,0000002488-16-000124,0000002488,2016,Q1,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2016-03-26,2017-05-08,832000000.0,269000000.0,USD,10-Q,0000002488-17-000107,0000002488,2017,Q1,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2016-06-25,2016-07-26,1027000000.0,319000000.0,USD,10-Q,0000002488-16-000213,0000002488,2016,Q2,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2016-06-25,2017-08-03,1027000000.0,319000000.0,USD,10-Q,0000002488-17-000156,0000002488,2017,Q2,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2016-09-24,2016-10-26,1307000000.0,59000000.0,USD,10-Q,0000002488-16-000263,0000002488,2016,Q3,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2016-09-24,2017-11-02,1307000000.0,59000000.0,USD,10-Q,0000002488-17-000227,0000002488,2017,Q3,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
AMD,2016-12-31,2017-02-21,1106000000.0,351000000.0,USD,10-K,0000002488-17-000043,0000002488,2016,Q4,,SalesRevenueNet,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json
