date,gross_return,transaction_cost,net_return,equity,one_way_turnover,equity_exposure,etf_weight,cash_weight,holding_count,holdings,return_weights,asset_weights,target_drift_due_to_trade_lock,pending_execution
2024-07-16,0.01033469901205523,0.0,0.01033469901205523,1.2708218044467785,0.0,0.7678798046439275,0.23212019535607228,0.0,11,"[""300017"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688676""]","{""300017"": 0.028013438044340994, ""300133"": 0.010234636640705935, ""301291"": 0.08136812283769788, ""515180"": 0.23223666349841013, ""600150"": 0.050935667441389325, ""600900"": 0.15546312068613344, ""600938"": 0.007780590211110381, ""601872"": 0.020631234504187728, ""601899"": 0.09205368219590127, ""601939"": 0.16208646427364748, ""688008"": 0.13130078967981906, ""688676"": 0.027895589986656057}","{""300017"": 0.027327940949015982, ""300133"": 0.010076509307017143, ""301291"": 0.07860911548009293, ""515180"": 0.23212019535607228, ""600150"": 0.05051353584199031, ""600900"": 0.15791513555516787, ""600938"": 0.007945327013503648, ""601872"": 0.020477509715078022, ""601899"": 0.09260395989828259, ""601939"": 0.16579398531975495, ""688008"": 0.1299577158027039, ""688676"": 0.0266590697613201}",0.0,False
2024-07-17,0.0046837733233203675,0.0,0.0046837733233203675,1.27677404571314,0.0,0.7697114497877665,0.23028855021223332,0.0,11,"[""300017"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688676""]","{""300017"": 0.027327940949015982, ""300133"": 0.010076509307017143, ""301291"": 0.07860911548009293, ""515180"": 0.23212019535607228, ""600150"": 0.05051353584199031, ""600900"": 0.15791513555516787, ""600938"": 0.007945327013503648, ""601872"": 0.020477509715078022, ""601899"": 0.09260395989828259, ""601939"": 0.16579398531975495, ""688008"": 0.1299577158027039, ""688676"": 0.0266590697613201}","{""300017"": 0.02771675441006782, ""300133"": 0.010082721508621354, ""301291"": 0.07650391923117754, ""515180"": 0.23028855021223332, ""600150"": 0.05032725867317512, ""600900"": 0.15859563521183606, ""600938"": 0.007865666284664478, ""601872"": 0.02069579027969295, ""601899"": 0.09599065894381906, ""601939"": 0.16405006633300565, ""688008"": 0.1317082208439227, ""688676"": 0.026174758067783764}",0.0,False
2024-07-18,-0.014604434558221756,0.0,-0.014604434558221756,1.2581274827168865,0.0,0.7678196170113321,0.23218038298866778,0.0,11,"[""300017"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688676""]","{""300017"": 0.02771675441006782, ""300133"": 0.010082721508621354, ""301291"": 0.07650391923117754, ""515180"": 0.23028855021223332, ""600150"": 0.05032725867317512, ""600900"": 0.15859563521183606, ""600938"": 0.007865666284664478, ""601872"": 0.02069579027969295, ""601899"": 0.09599065894381906, ""601939"": 0.16405006633300565, ""688008"": 0.1317082208439227, ""688676"": 0.026174758067783764}","{""300017"": 0.027643973201136242, ""300133"": 0.00998026575802823, ""301291"": 0.07979149673646477, ""515180"": 0.23218038298866778, ""600150"": 0.05002434623705004, ""600900"": 0.16094616291553288, ""600938"": 0.007638772438016872, ""601872"": 0.0205104545507139, ""601899"": 0.0906320663590286, ""601939"": 0.16648143353421505, ""688008"": 0.1278379985769345, ""688676"": 0.026332646704211024}",0.0,False
2024-07-19,0.006318529179377208,0.0001146587532921889,0.006203870426085019,1.2659327425991584,0.08029465770394262,0.75,0.25,0.0,12,"[""002463"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183"", ""688676""]","{""300017"": 0.027643973201136242, ""300133"": 0.00998026575802823, ""301291"": 0.07979149673646477, ""515180"": 0.23218038298866778, ""600150"": 0.05002434623705004, ""600900"": 0.16094616291553288, ""600938"": 0.007638772438016872, ""601872"": 0.0205104545507139, ""601899"": 0.0906320663590286, ""601939"": 0.16648143353421505, ""688008"": 0.1278379985769345, ""688676"": 0.026332646704211024}","{""002463"": 0.0074212534981143745, ""300133"": 0.018234910016987425, ""301291"": 0.0701869390433966, ""515180"": 0.25, ""600150"": 0.04437567633443704, ""600900"": 0.15, ""600938"": 0.0060590773975062176, ""601872"": 0.028504884426375665, ""601899"": 0.0853846883475889, ""601939"": 0.15, ""688008"": 0.12623473443584696, ""688183"": 0.004690679457742902, ""688676"": 0.05890715704200391}",0.0,False
2024-07-22,0.0023742054029608196,0.0,0.0023742054029608196,1.2689383269564223,0.0,0.7520220021355967,0.2479779978644035,0.0,12,"[""002463"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183"", ""688676""]","{""002463"": 0.0074212534981143745, ""300133"": 0.018234910016987425, ""301291"": 0.0701869390433966, ""515180"": 0.25, ""600150"": 0.04437567633443704, ""600900"": 0.15, ""600938"": 0.0060590773975062176, ""601872"": 0.028504884426375665, ""601899"": 0.0853846883475889, ""601939"": 0.15, ""688008"": 0.12623473443584696, ""688183"": 0.004690679457742902, ""688676"": 0.05890715704200391}","{""002463"": 0.007235651986784973, ""300133"": 0.01881822387655383, ""301291"": 0.0715385174283874, ""515180"": 0.2479779978644035, ""600150"": 0.04522493021198786, ""600900"": 0.15006392961468393, ""600938"": 0.005730937463571475, ""601872"": 0.028516076737611952, ""601899"": 0.08492274513546262, ""601939"": 0.14788107437966885, ""688008"": 0.12648382218812648, ""688183"": 0.004642758809771541, ""688676"": 0.06096333430298569}",0.0,False
2024-07-23,-0.0033914496349913494,0.0,-0.0033914496349913494,1.2646347865306393,0.0,0.7536376595113179,0.2463623404886823,0.0,12,"[""002463"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183"", ""688676""]","{""002463"": 0.007235651986784973, ""300133"": 0.01881822387655383, ""301291"": 0.0715385174283874, ""515180"": 0.2479779978644035, ""600150"": 0.04522493021198786, ""600900"": 0.15006392961468393, ""600938"": 0.005730937463571475, ""601872"": 0.028516076737611952, ""601899"": 0.08492274513546262, ""601939"": 0.14788107437966885, ""688008"": 0.12648382218812648, ""688183"": 0.004642758809771541, ""688676"": 0.06096333430298569}","{""002463"": 0.007563319824951583, ""300133"": 0.019643243418909564, ""301291"": 0.07373048986517229, ""515180"": 0.2463623404886823, ""600150"": 0.04535731092619178, ""600900"": 0.1496281479170171, ""600938"": 0.00563813434714784, ""601872"": 0.02911856505811999, ""601899"": 0.08432574285795741, ""601939"": 0.14617226232678315, ""688008"": 0.1259365562361694, ""688183"": 0.004714933548135167, ""688676"": 0.06180895318476258}",0.0,False
2024-07-24,-0.017237565748411943,0.0,-0.017237565748411943,1.2428355612500885,0.0,0.7526533713342307,0.24734662866576942,0.0,12,"[""002463"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183"", ""688676""]","{""002463"": 0.007563319824951583, ""300133"": 0.019643243418909564, ""301291"": 0.07373048986517229, ""515180"": 0.2463623404886823, ""600150"": 0.04535731092619178, ""600900"": 0.1496281479170171, ""600938"": 0.00563813434714784, ""601872"": 0.02911856505811999, ""601899"": 0.08432574285795741, ""601939"": 0.14617226232678315, ""688008"": 0.1259365562361694, ""688183"": 0.004714933548135167, ""688676"": 0.06180895318476258}","{""002463"": 0.00738327631499155, ""300133"": 0.020122450048799572, ""301291"": 0.07306380128496152, ""515180"": 0.24734662866576942, ""600150"": 0.04454346302731268, ""600900"": 0.15369718503267157, ""600938"": 0.005647239009668729, ""601872"": 0.030432917563635718, ""601899"": 0.07981226043487562, ""601939"": 0.15233746943154233, ""688008"": 0.12161684914081151, ""688183"": 0.00475213724406786, ""688676"": 0.05924432280089208}",0.0,False
2024-07-25,-0.0035113214865118104,0.0,-0.0035113214865118104,1.2384715660396701,0.0,0.7522003778689789,0.2477996221310213,0.0,12,"[""002463"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183"", ""688676""]","{""002463"": 0.00738327631499155, ""300133"": 0.020122450048799572, ""301291"": 0.07306380128496152, ""515180"": 0.24734662866576942, ""600150"": 0.04454346302731268, ""600900"": 0.15369718503267157, ""600938"": 0.005647239009668729, ""601872"": 0.030432917563635718, ""601899"": 0.07981226043487562, ""601939"": 0.15233746943154233, ""688008"": 0.12161684914081151, ""688183"": 0.00475213724406786, ""688676"": 0.05924432280089208}","{""002463"": 0.007165221904597537, ""300133"": 0.020024429901991436, ""301291"": 0.07302394564071248, ""515180"": 0.2477996221310213, ""600150"": 0.045271742159852454, ""600900"": 0.1563864157183912, ""600938"": 0.005734716226580321, ""601872"": 0.03070144329363303, ""601899"": 0.07812441849972951, ""601939"": 0.15355189423746096, ""688008"": 0.11965352556042656, ""688183"": 0.004381797718892898, ""688676"": 0.058180827006710484}",0.0,False
2024-07-26,-0.0064128370301613224,0.0,-0.0064128370301613224,1.230529449720169,0.0,0.751022304929133,0.2489776950708671,0.0,12,"[""002463"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183"", ""688676""]","{""002463"": 0.007165221904597537, ""300133"": 0.020024429901991436, ""301291"": 0.07302394564071248, ""515180"": 0.2477996221310213, ""600150"": 0.045271742159852454, ""600900"": 0.1563864157183912, ""600938"": 0.005734716226580321, ""601872"": 0.03070144329363303, ""601899"": 0.07812441849972951, ""601939"": 0.15355189423746096, ""688008"": 0.11965352556042656, ""688183"": 0.004381797718892898, ""688676"": 0.058180827006710484}","{""002463"": 0.007071098668477123, ""300133"": 0.019881646847838733, ""301291"": 0.07699393690705318, ""515180"": 0.2489776950708671, ""600150"": 0.043341305220572196, ""600900"": 0.1554504099532796, ""600938"": 0.005444024425635381, ""601872"": 0.028911049606767523, ""601899"": 0.07578987839557845, ""601939"": 0.15431561709722272, ""688008"": 0.12009086762002052, ""688183"": 0.004364128027918405, ""688676"": 0.05936834215876922}",0.0,False
2024-07-29,-0.0011566747624733853,0.0,-0.0011566747624733853,1.2291061273611974,0.0,0.7509448701739775,0.24905512982602268,0.0,12,"[""002463"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183"", ""688676""]","{""002463"": 0.007071098668477123, ""300133"": 0.019881646847838733, ""301291"": 0.07699393690705318, ""515180"": 0.2489776950708671, ""600150"": 0.043341305220572196, ""600900"": 0.1554504099532796, ""600938"": 0.005444024425635381, ""601872"": 0.028911049606767523, ""601899"": 0.07578987839557845, ""601939"": 0.15431561709722272, ""688008"": 0.12009086762002052, ""688183"": 0.004364128027918405, ""688676"": 0.05936834215876922}","{""002463"": 0.007125399082941996, ""300133"": 0.020279137959792796, ""301291"": 0.07627654738523525, ""515180"": 0.24905512982602268, ""600150"": 0.044144300697268726, ""600900"": 0.15157289887130435, ""600938"": 0.0054317578654657665, ""601872"": 0.029432084246222474, ""601899"": 0.07829071410695593, ""601939"": 0.15130792839070215, ""688008"": 0.11974791665028381, ""688183"": 0.004397184196849939, ""688676"": 0.06293900072095428}",0.0,False
2024-07-30,-0.0022611768414908615,0.0,-0.0022611768414908615,1.2263269010502738,0.0,0.7501690733149871,0.249830926685013,0.0,12,"[""002463"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183"", ""688676""]","{""002463"": 0.007125399082941996, ""300133"": 0.020279137959792796, ""301291"": 0.07627654738523525, ""515180"": 0.24905512982602268, ""600150"": 0.044144300697268726, ""600900"": 0.15157289887130435, ""600938"": 0.0054317578654657665, ""601872"": 0.029432084246222474, ""601899"": 0.07829071410695593, ""601939"": 0.15130792839070215, ""688008"": 0.11974791665028381, ""688183"": 0.004397184196849939, ""688676"": 0.06293900072095428}","{""002463"": 0.007218574860141996, ""300133"": 0.019574463518545117, ""301291"": 0.0744631140787674, ""515180"": 0.249830926685013, ""600150"": 0.04486570757340128, ""600900"": 0.1530550904596316, ""600938"": 0.005537132390018034, ""601872"": 0.028887960993075477, ""601899"": 0.07830690854472924, ""601939"": 0.15461633247442583, ""688008"": 0.119473176830091, ""688183"": 0.004395121294765016, ""688676"": 0.05977549029739513}",0.0,False
2024-07-31,-0.003146519114120668,0.0,-0.003146519114120668,1.2224682400159588,0.0,0.7510767345594187,0.24892326544058135,0.0,12,"[""002463"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183"", ""688676""]","{""002463"": 0.007218574860141996, ""300133"": 0.019574463518545117, ""301291"": 0.0744631140787674, ""515180"": 0.249830926685013, ""600150"": 0.04486570757340128, ""600900"": 0.1530550904596316, ""600938"": 0.005537132390018034, ""601872"": 0.028887960993075477, ""601899"": 0.07830690854472924, ""601939"": 0.15461633247442583, ""688008"": 0.119473176830091, ""688183"": 0.004395121294765016, ""688676"": 0.05977549029739513}","{""002463"": 0.006896953794224318, ""300133"": 0.019430885057334556, ""301291"": 0.0738177159556273, ""515180"": 0.24892326544058135, ""600150"": 0.04488488535763692, ""600900"": 0.15288547225002355, ""600938"": 0.005278684499663909, ""601872"": 0.028856593771867813, ""601899"": 0.07866191035807073, ""601939"": 0.15579087638047118, ""688008"": 0.12016635449521787, ""688183"": 0.0043164866455044125, ""688676"": 0.06008991599377618}",0.0,False
2024-08-01,0.012805702974357779,0.0,0.012805702974357779,1.2381228051931892,0.0,0.7498277354587353,0.2501722645412648,0.0,12,"[""002463"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183"", ""688676""]","{""002463"": 0.006896953794224318, ""300133"": 0.019430885057334556, ""301291"": 0.0738177159556273, ""515180"": 0.24892326544058135, ""600150"": 0.04488488535763692, ""600900"": 0.15288547225002355, ""600938"": 0.005278684499663909, ""601872"": 0.028856593771867813, ""601899"": 0.07866191035807073, ""601939"": 0.15579087638047118, ""688008"": 0.12016635449521787, ""688183"": 0.0043164866455044125, ""688676"": 0.06008991599377618}","{""002463"": 0.007411379811694213, ""300133"": 0.020300427436532285, ""301291"": 0.07354779737677582, ""515180"": 0.2501722645412648, ""600150"": 0.043943708630782584, ""600900"": 0.1488041666410465, ""600938"": 0.00550486272383502, ""601872"": 0.02897574164313029, ""601899"": 0.08240508575313081, ""601939"": 0.14975413913396565, ""688008"": 0.12301597861312323, ""688183"": 0.004599463323172241, ""688676"": 0.06156498437154661}",0.0,False
2024-08-02,-0.011818539193075737,0.0,-0.011818539193075737,1.2234900022941726,0.0,0.747683115167663,0.25231688483233716,0.0,12,"[""002463"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183"", ""688676""]","{""002463"": 0.007411379811694213, ""300133"": 0.020300427436532285, ""301291"": 0.07354779737677582, ""515180"": 0.2501722645412648, ""600150"": 0.043943708630782584, ""600900"": 0.1488041666410465, ""600938"": 0.00550486272383502, ""601872"": 0.02897574164313029, ""601899"": 0.08240508575313081, ""601939"": 0.14975413913396565, ""688008"": 0.12301597861312323, ""688183"": 0.004599463323172241, ""688676"": 0.06156498437154661}","{""002463"": 0.007014723728843702, ""300133"": 0.020098633886100777, ""301291"": 0.07079286242701589, ""515180"": 0.25231688483233716, ""600150"": 0.04470282169800449, ""600900"": 0.15248605104311008, ""600938"": 0.005489857325718291, ""601872"": 0.02887331112524549, ""601899"": 0.08032005568601051, ""601939"": 0.15245975743412452, ""688008"": 0.12076076651705672, ""688183"": 0.004393256099138959, ""688676"": 0.060291018197293475}",0.0,False
2024-08-05,-0.013435323535576131,0.0,-0.013435323535576131,1.2070520182708078,0.0,0.744676466829173,0.2553235331708271,0.0,12,"[""002463"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183"", ""688676""]","{""002463"": 0.007014723728843702, ""300133"": 0.020098633886100777, ""301291"": 0.07079286242701589, ""515180"": 0.25231688483233716, ""600150"": 0.04470282169800449, ""600900"": 0.15248605104311008, ""600938"": 0.005489857325718291, ""601872"": 0.02887331112524549, ""601899"": 0.08032005568601051, ""601939"": 0.15245975743412452, ""688008"": 0.12076076651705672, ""688183"": 0.004393256099138959, ""688676"": 0.060291018197293475}","{""002463"": 0.006611640238341578, ""300133"": 0.01995636857230873, ""301291"": 0.07077139680936588, ""515180"": 0.2553235331708271, ""600150"": 0.04484940697615117, ""600900"": 0.1550584494689514, ""600938"": 0.005274664525117441, ""601872"": 0.029721607671175564, ""601899"": 0.07737321554335468, ""601939"": 0.15523127151183402, ""688008"": 0.11700624799687512, ""688183"": 0.004241265847303371, ""688676"": 0.058580931668394016}",0.0,False
2024-08-06,-0.009269928953053227,0.0,-0.009269928953053227,1.1958627318187978,0.0,0.7446717101963944,0.2553282898036056,0.0,12,"[""002463"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183"", ""688676""]","{""002463"": 0.006611640238341578, ""300133"": 0.01995636857230873, ""301291"": 0.07077139680936588, ""515180"": 0.2553235331708271, ""600150"": 0.04484940697615117, ""600900"": 0.1550584494689514, ""600938"": 0.005274664525117441, ""601872"": 0.029721607671175564, ""601899"": 0.07737321554335468, ""601939"": 0.15523127151183402, ""688008"": 0.11700624799687512, ""688183"": 0.004241265847303371, ""688676"": 0.058580931668394016}","{""002463"": 0.006835996282014062, ""300133"": 0.020457993467187303, ""301291"": 0.07131515665864495, ""515180"": 0.2553282898036056, ""600150"": 0.044358774155654264, ""600900"": 0.15545279864016245, ""600938"": 0.005243427974994782, ""601872"": 0.028663413128271847, ""601899"": 0.07881365857301595, ""601939"": 0.1566837184499654, ""688008"": 0.11508545229280936, ""688183"": 0.004206941978491113, ""688676"": 0.05755437859518295}",0.0,False
2024-08-07,-0.011035580653812938,0.0,-0.011035580653812938,1.1826656921909224,0.0,0.7435758995533397,0.25642410044666036,0.0,12,"[""002463"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183"", ""688676""]","{""002463"": 0.006835996282014062, ""300133"": 0.020457993467187303, ""301291"": 0.07131515665864495, ""515180"": 0.2553282898036056, ""600150"": 0.044358774155654264, ""600900"": 0.15545279864016245, ""600938"": 0.005243427974994782, ""601872"": 0.028663413128271847, ""601899"": 0.07881365857301595, ""601939"": 0.1566837184499654, ""688008"": 0.11508545229280936, ""688183"": 0.004206941978491113, ""688676"": 0.05755437859518295}","{""002463"": 0.006846098324913958, ""300133"": 0.020438623440512792, ""301291"": 0.07227858695495863, ""515180"": 0.25642410044666036, ""600150"": 0.04461214827569846, ""600900"": 0.15420754322937796, ""600938"": 0.0051947154436183295, ""601872"": 0.03029223614803725, ""601899"": 0.07718529300429801, ""601939"": 0.1565398172294301, ""688008"": 0.11349466700639209, ""688183"": 0.004127084355981671, ""688676"": 0.05835908614012043}",0.0,False
2024-08-08,0.008838111824327973,0.0,0.008838111824327973,1.1931182238293019,0.0,0.7445188749189057,0.2554811250810945,0.0,12,"[""002463"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183"", ""688676""]","{""002463"": 0.006846098324913958, ""300133"": 0.020438623440512792, ""301291"": 0.07227858695495863, ""515180"": 0.25642410044666036, ""600150"": 0.04461214827569846, ""600900"": 0.15420754322937796, ""600938"": 0.0051947154436183295, ""601872"": 0.03029223614803725, ""601899"": 0.07718529300429801, ""601939"": 0.1565398172294301, ""688008"": 0.11349466700639209, ""688183"": 0.004127084355981671, ""688676"": 0.05835908614012043}","{""002463"": 0.0067861218214028875, ""300133"": 0.019873804201748103, ""301291"": 0.07309347783044455, ""515180"": 0.2554811250810945, ""600150"": 0.04403884183294536, ""600900"": 0.15497440154963477, ""600938"": 0.0053936574348451664, ""601872"": 0.03044540653532814, ""601899"": 0.07700626807675583, ""601939"": 0.15634074247409455, ""688008"": 0.11146408332104793, ""688183"": 0.0040332341111933975, ""688676"": 0.06106883572946494}",0.0,False
2024-08-09,0.006794958118830802,0.0,0.006794958118830802,1.201225412191036,0.0,0.7449484642942051,0.25505153570579486,0.0,12,"[""002463"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183"", ""688676""]","{""002463"": 0.0067861218214028875, ""300133"": 0.019873804201748103, ""301291"": 0.07309347783044455, ""515180"": 0.2554811250810945, ""600150"": 0.04403884183294536, ""600900"": 0.15497440154963477, ""600938"": 0.0053936574348451664, ""601872"": 0.03044540653532814, ""601899"": 0.07700626807675583, ""601939"": 0.15634074247409455, ""688008"": 0.11146408332104793, ""688183"": 0.0040332341111933975, ""688676"": 0.06106883572946494}","{""002463"": 0.00684816676419188, ""300133"": 0.019844171953251617, ""301291"": 0.07384985702503807, ""515180"": 0.25505153570579486, ""600150"": 0.0433678077754427, ""600900"": 0.15370704003271696, ""600938"": 0.0053382532600238265, ""601872"": 0.029283757117289488, ""601899"": 0.077254702761296, ""601939"": 0.15528558343817392, ""688008"": 0.11371392259098197, ""688183"": 0.003958941634507295, ""688676"": 0.062496259941291404}",0.0,False
2024-08-12,-0.0036861785154972187,0.0,-0.0036861785154972187,1.196797480884348,0.0,0.7457374442522087,0.2542625557477914,0.0,12,"[""002463"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183"", ""688676""]","{""002463"": 0.00684816676419188, ""300133"": 0.019844171953251617, ""301291"": 0.07384985702503807, ""515180"": 0.25505153570579486, ""600150"": 0.0433678077754427, ""600900"": 0.15370704003271696, ""600938"": 0.0053382532600238265, ""601872"": 0.029283757117289488, ""601899"": 0.077254702761296, ""601939"": 0.15528558343817392, ""688008"": 0.11371392259098197, ""688183"": 0.003958941634507295, ""688676"": 0.062496259941291404}","{""002463"": 0.007015574176981226, ""300133"": 0.019113476234588193, ""301291"": 0.07483307922335494, ""515180"": 0.2542625557477914, ""600150"": 0.04265280660101174, ""600900"": 0.15344231561172336, ""600938"": 0.005483032384199109, ""601872"": 0.029100016597603497, ""601899"": 0.07709995980188332, ""601939"": 0.1570288287269283, ""688008"": 0.11202538322585133, ""688183"": 0.004043430817612421, ""688676"": 0.06389954085047117}",0.0,False
2024-08-13,-0.0016589606869698258,0.0,-0.0016589606869698258,1.1948120409132963,0.0,0.7433624908382984,0.25663750916170147,0.0,12,"[""002463"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183"", ""688676""]","{""002463"": 0.007015574176981226, ""300133"": 0.019113476234588193, ""301291"": 0.07483307922335494, ""515180"": 0.2542625557477914, ""600150"": 0.04265280660101174, ""600900"": 0.15344231561172336, ""600938"": 0.005483032384199109, ""601872"": 0.029100016597603497, ""601899"": 0.07709995980188332, ""601939"": 0.1570288287269283, ""688008"": 0.11202538322585133, ""688183"": 0.004043430817612421, ""688676"": 0.06389954085047117}","{""002463"": 0.00723504479209194, ""300133"": 0.01840982498150104, ""301291"": 0.072539449020006, ""515180"": 0.25663750916170147, ""600150"": 0.04303117103863978, ""600900"": 0.15213900529041383, ""600938"": 0.0055473325247743215, ""601872"": 0.03006787962397913, ""601899"": 0.07921394301410915, ""601939"": 0.15939695277409635, ""688008"": 0.11443209691886773, ""688183"": 0.004146856341089651, ""688676"": 0.05720293451872951}",0.0,False
2024-08-14,0.0039593731547447235,0.0,0.0039593731547447235,1.199542747633054,0.0,0.7441585248293924,0.2558414751706076,0.0,12,"[""002463"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183"", ""688676""]","{""002463"": 0.00723504479209194, ""300133"": 0.01840982498150104, ""301291"": 0.072539449020006, ""515180"": 0.25663750916170147, ""600150"": 0.04303117103863978, ""600900"": 0.15213900529041383, ""600938"": 0.0055473325247743215, ""601872"": 0.03006787962397913, ""601899"": 0.07921394301410915, ""601939"": 0.15939695277409635, ""688008"": 0.11443209691886773, ""688183"": 0.004146856341089651, ""688676"": 0.05720293451872951}","{""002463"": 0.0073122580244869605, ""300133"": 0.01844186567495672, ""301291"": 0.0728436762809991, ""515180"": 0.2558414751706076, ""600150"": 0.043768947594459116, ""600900"": 0.15159443948234455, ""600938"": 0.005459912555262452, ""601872"": 0.029616251642412897, ""601899"": 0.07829714336399336, ""601939"": 0.15993437208611028, ""688008"": 0.11599934196014859, ""688183"": 0.00424937141053652, ""688676"": 0.05664094475368178}",0.0,False
2024-08-15,-0.009643774445465486,0.0,-0.009643774445465486,1.187974627937187,0.0,0.7429763405929357,0.2570236594070643,0.0,12,"[""002463"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183"", ""688676""]","{""002463"": 0.0073122580244869605, ""300133"": 0.01844186567495672, ""301291"": 0.0728436762809991, ""515180"": 0.2558414751706076, ""600150"": 0.043768947594459116, ""600900"": 0.15159443948234455, ""600938"": 0.005459912555262452, ""601872"": 0.029616251642412897, ""601899"": 0.07829714336399336, ""601939"": 0.15993437208611028, ""688008"": 0.11599934196014859, ""688183"": 0.00424937141053652, ""688676"": 0.05664094475368178}","{""002463"": 0.007190356529631548, ""300133"": 0.01851578311668023, ""301291"": 0.0715502650288873, ""515180"": 0.2570236594070643, ""600150"": 0.04438987325259509, ""600900"": 0.15446995446850728, ""600938"": 0.0055088097168227825, ""601872"": 0.029694463645578737, ""601899"": 0.07756160516823048, ""601939"": 0.16149176221571943, ""688008"": 0.11400656780583636, ""688183"": 0.003976197499460027, ""688676"": 0.05462070214498641}",0.0,False
2024-08-16,0.010805681280380158,0.0,0.010805681280380158,1.2008115031358544,0.0,0.7431337181492413,0.25686628185075866,0.0,12,"[""002463"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183"", ""688676""]","{""002463"": 0.007190356529631548, ""300133"": 0.01851578311668023, ""301291"": 0.0715502650288873, ""515180"": 0.2570236594070643, ""600150"": 0.04438987325259509, ""600900"": 0.15446995446850728, ""600938"": 0.0055088097168227825, ""601872"": 0.029694463645578737, ""601899"": 0.07756160516823048, ""601939"": 0.16149176221571943, ""688008"": 0.11400656780583636, ""688183"": 0.003976197499460027, ""688676"": 0.05462070214498641}","{""002463"": 0.0071606889339996945, ""300133"": 0.01908442918536604, ""301291"": 0.0705259208555281, ""515180"": 0.25686628185075866, ""600150"": 0.044130637144282545, ""600900"": 0.15436914750960778, ""600938"": 0.005542849580287232, ""601872"": 0.029584959651833612, ""601899"": 0.07947682415073683, ""601939"": 0.16093019870499897, ""688008"": 0.11418214107358883, ""688183"": 0.003821089525686659, ""688676"": 0.05432483183332509}",0.0,False
