date,volume,session_status,secondary_status,secondary_open_return_difference,open_research_eligible
2022-05-17,26617100.000000000000,traded,common,0.000000028872,True
2022-05-18,24438400.000000000000,traded,common,0.000000028322,True
2022-05-19,29556200.000000000000,traded,common,0.000000021518,True
2022-05-20,35106900.000000000000,traded,common,0.000000005126,True
2022-05-23,32465757.000000000000,traded,common,0.000000028779,True
2022-05-24,38117772.000000000000,traded,common,0.000000000000,True
2022-05-25,38923000.000000000000,traded,common,0.000000038910,True
2022-05-26,53716900.000000000000,traded,common,0.000000086052,True
2022-05-27,32092800.000000000000,traded,common,0.000000087312,True
2022-05-30,27962376.000000000000,traded,common,0.000000000000,True
2022-05-31,33641514.000000000000,traded,common,0.000000000000,True
2022-06-01,56469472.000000000000,traded,common,0.000000074595,True
2022-06-02,28756727.000000000000,traded,common,0.000000061662,True
2022-06-06,33108200.000000000000,traded,common,0.000000024027,True
2022-06-07,64970088.000000000000,traded,common,0.000000003784,True
2022-06-08,34133180.000000000000,traded,common,0.000000020424,True
2022-06-09,35000259.000000000000,traded,common,0.000000029715,True
2022-06-10,30082300.000000000000,traded,common,0.000000011255,True
2022-06-13,36230645.000000000000,traded,common,0.000000021769,True
2022-06-14,34453800.000000000000,traded,common,0.000000041246,True
2022-06-15,40073500.000000000000,traded,common,0.000000018321,True
2022-06-16,44063891.000000000000,traded,common,0.000000020039,True
2022-06-17,30305453.000000000000,traded,common,0.000000002892,True
2022-06-20,32338602.000000000000,traded,common,0.000000061662,True
2022-06-21,31629400.000000000000,traded,common,0.000000040718,True
2022-06-22,29402605.000000000000,traded,common,0.000000016647,True
2022-06-23,26589300.000000000000,traded,common,0.000000008771,True
2022-06-24,38873100.000000000000,traded,common,0.000000025717,True
2022-06-27,51612000.000000000000,traded,common,0.000000073867,True
2022-06-28,36484636.000000000000,traded,common,0.000000029715,True
2022-06-29,47806660.000000000000,traded,common,0.000000027733,True
2022-06-30,36281072.000000000000,traded,common,0.000000056384,True
2022-07-01,31246100.000000000000,traded,common,0.000000020101,True
2022-07-04,29675596.000000000000,traded,common,0.000000040078,True
2022-07-05,31694800.000000000000,traded,common,0.000000003582,True
2022-07-06,44313200.000000000000,traded,common,0.000000072221,True
2022-07-07,37357600.000000000000,traded,common,0.000000000780,True
2022-07-08,27949261.000000000000,traded,common,0.000000081085,True
2022-07-11,37382234.000000000000,traded,common,0.000000016465,True
2022-07-12,56353971.000000000000,traded,common,0.000000005559,True
2022-07-13,59767105.000000000000,traded,common,0.000000003639,True
2022-07-14,38255700.000000000000,traded,common,0.000000056953,True
2022-07-15,37828900.000000000000,traded,common,0.000000029075,True
2022-07-18,34594836.000000000000,traded,common,0.000000052111,True
2022-07-19,35525500.000000000000,traded,common,0.000000057744,True
2022-07-20,31991300.000000000000,traded,common,0.000000012888,True
2022-07-21,35072400.000000000000,traded,common,0.000000036707,True
2022-07-22,35996600.000000000000,traded,common,0.000000009357,True
2022-07-25,32377400.000000000000,traded,common,0.000000061143,True
2022-07-26,38471700.000000000000,traded,common,0.000000000000,True
2022-07-27,32294711.000000000000,traded,common,0.000000015490,True
2022-07-28,38924300.000000000000,traded,common,0.000000036707,True
2022-07-29,34038300.000000000000,traded,common,0.000000073530,True
2022-08-01,32312563.000000000000,traded,common,0.000000049136,True
2022-08-02,46153628.000000000000,traded,common,0.000000036950,True
2022-08-03,32218460.000000000000,traded,common,0.000000017553,True
2022-08-04,43092105.000000000000,traded,common,0.000000028531,True
2022-08-05,43125995.000000000000,traded,common,0.000000038024,True
2022-08-08,35730800.000000000000,traded,common,0.000000034206,True
2022-08-09,34422400.000000000000,traded,common,0.000000053869,True
2022-08-10,34875090.000000000000,traded,common,0.000000003726,True
2022-08-11,43578800.000000000000,traded,common,0.000000061338,True
2022-08-12,38247528.000000000000,traded,common,0.000000011883,True
2022-08-15,42037611.000000000000,traded,common,0.000000012644,True
2022-08-16,41629351.000000000000,traded,common,0.000000040542,True
2022-08-17,48813700.000000000000,traded,common,0.000000032844,True
2022-08-18,36935396.000000000000,traded,common,0.000000003832,True
2022-08-19,37984585.000000000000,traded,common,0.000000028627,True
2022-08-22,52368705.000000000000,traded,common,0.000000027589,True
2022-08-23,41283435.000000000000,traded,common,0.000000048999,True
2022-08-24,39268000.000000000000,traded,common,0.000000012363,True
2022-08-25,39693095.000000000000,traded,common,0.000000056386,True
2022-08-26,35992530.000000000000,traded,common,0.000000058333,True
2022-08-29,40345800.000000000000,traded,common,0.000000028193,True
2022-08-30,37718280.000000000000,traded,common,0.000000024983,True
2022-08-31,37299900.000000000000,traded,common,0.000000008449,True
2022-09-01,38687699.000000000000,traded,common,0.000000064430,True
2022-09-02,44959400.000000000000,traded,common,0.000000009356,True
2022-09-05,63096500.000000000000,traded,common,0.000000019751,True
2022-09-06,40431820.000000000000,traded,common,0.000000005377,True
2022-09-07,40136900.000000000000,traded,common,0.000000021201,True
2022-09-08,39836445.000000000000,traded,common,0.000000012071,True
2022-09-09,39077600.000000000000,traded,common,0.000000019371,True
2022-09-13,39944880.000000000000,traded,common,0.000000008815,True
2022-09-14,37317500.000000000000,traded,common,0.000000006995,True
2022-09-15,52813200.000000000000,traded,common,0.000000022843,True
2022-09-16,40680400.000000000000,traded,common,0.000000003656,True
2022-09-19,38246300.000000000000,traded,common,0.000000009549,True
2022-09-20,37470862.000000000000,traded,common,0.000000036329,True
2022-09-21,33651900.000000000000,traded,common,0.000000056384,True
2022-09-22,33555210.000000000000,traded,common,0.000000023934,True
2022-09-23,34444200.000000000000,traded,common,0.000000036192,True
2022-09-26,38760013.000000000000,traded,common,0.000000027078,True
2022-09-27,31647200.000000000000,traded,common,0.000000025400,True
2022-09-28,29935000.000000000000,traded,common,0.000000007335,True
2022-09-29,34493200.000000000000,traded,common,0.000000080751,True
2022-09-30,30160300.000000000000,traded,common,0.000000086402,True
2022-10-10,30714311.000000000000,traded,common,0.000000013191,True
2022-10-11,43354100.000000000000,traded,common,0.000000061078,True
2022-10-12,33317700.000000000000,traded,common,0.000000053804,True
2022-10-13,37226600.000000000000,traded,common,0.000000042968,True
2022-10-14,34167200.000000000000,traded,common,0.000000003837,True
2022-10-17,45435200.000000000000,traded,common,0.000000065006,True
2022-10-18,28072000.000000000000,traded,common,0.000000000000,True
2022-10-19,36687500.000000000000,traded,common,0.000000036624,True
2022-10-20,32538000.000000000000,traded,common,0.000000047734,True
2022-10-21,29189300.000000000000,traded,common,0.000000053423,True
2022-10-24,36745700.000000000000,traded,common,0.000000016669,True
2022-10-25,38228100.000000000000,traded,common,0.000000013900,True
2022-10-26,30262000.000000000000,traded,common,0.000000024028,True
2022-10-27,31400200.000000000000,traded,common,0.000000017510,True
2022-10-28,40077600.000000000000,traded,common,0.000000061087,True
2022-10-31,83916900.000000000000,traded,common,0.000000019934,True
2022-11-01,34853700.000000000000,traded,common,0.000000073985,True
2022-11-02,30479400.000000000000,traded,common,0.000000049288,True
2022-11-03,29766500.000000000000,traded,common,0.000000008042,True
2022-11-04,32510000.000000000000,traded,common,0.000000044092,True
2022-11-07,34066500.000000000000,traded,common,0.000000001415,True
2022-11-08,36271200.000000000000,traded,common,0.000000025851,True
2022-11-09,30751800.000000000000,traded,common,0.000000021598,True
2022-11-10,30729900.000000000000,traded,common,0.000000039199,True
2022-11-11,64001100.000000000000,traded,common,0.000000047161,True
2022-11-14,42471158.000000000000,traded,common,0.000000083937,True
2022-11-15,41468074.000000000000,traded,common,0.000000038176,True
2022-11-16,40505500.000000000000,traded,common,0.000000009340,True
2022-11-17,47794100.000000000000,traded,common,0.000000016960,True
2022-11-18,44942670.000000000000,traded,common,0.000000024740,True
2022-11-21,32399599.000000000000,traded,common,0.000000025024,True
2022-11-22,36536900.000000000000,traded,common,0.000000059543,True
2022-11-23,37412200.000000000000,traded,common,0.000000021099,True
2022-11-24,35965400.000000000000,traded,common,0.000000017272,True
2022-11-25,67397536.000000000000,traded,common,0.000000013368,True
2022-11-28,44034454.000000000000,traded,common,0.000000028588,True
2022-11-29,51645824.000000000000,traded,common,0.000000037591,True
2022-11-30,38972124.000000000000,traded,common,0.000000031302,True
2022-12-01,36172600.000000000000,traded,common,0.000000036510,True
2022-12-02,38033200.000000000000,traded,common,0.000000003722,True
2022-12-05,43469892.000000000000,traded,common,0.000000040459,True
2022-12-06,37310396.000000000000,traded,common,0.000000028204,True
2022-12-07,37596701.000000000000,traded,common,0.000000052814,True
2022-12-08,37099900.000000000000,traded,common,0.000000003582,True
2022-12-09,50099874.000000000000,traded,common,0.000000016577,True
2022-12-12,40256520.000000000000,traded,common,0.000000016500,True
2022-12-13,51146722.000000000000,traded,common,0.000000051206,True
2022-12-14,32728400.000000000000,traded,common,0.000000016704,True
2022-12-15,25335151.000000000000,traded,common,0.000000003929,True
2022-12-16,30261000.000000000000,traded,common,0.000000029402,True
2022-12-19,44610183.000000000000,traded,common,0.000000029926,True
2022-12-20,45247363.000000000000,traded,common,0.000000017520,True
2022-12-21,28638400.000000000000,traded,common,0.000000007944,True
2022-12-22,60502681.000000000000,traded,common,0.000000063714,True
2022-12-23,33450212.000000000000,traded,common,0.000000005997,True
2022-12-26,27886200.000000000000,traded,common,0.000000077759,True
2022-12-27,20767973.000000000000,traded,common,0.000000060178,True
2022-12-28,24425200.000000000000,traded,common,0.000000052374,True
2022-12-29,24378400.000000000000,traded,common,0.000000038438,True
2022-12-30,32560700.000000000000,traded,common,0.000000034619,True
2023-01-03,29574100.000000000000,traded,common,0.000000034964,True
2023-01-04,27747100.000000000000,traded,common,0.000000051929,True
2023-01-05,56898400.000000000000,traded,common,0.000000046306,True
2023-01-06,29964000.000000000000,traded,common,0.000000041783,True
2023-01-09,31785700.000000000000,traded,common,0.000000020757,True
2023-01-10,41074653.000000000000,traded,common,0.000000003758,True
2023-01-11,28385700.000000000000,traded,common,0.000000003788,True
2023-01-12,28600900.000000000000,traded,common,0.000000024826,True
2023-01-13,17740700.000000000000,traded,common,0.000000041694,True
2023-01-16,31859596.000000000000,traded,common,0.000000007760,True
2023-01-17,17510200.000000000000,traded,common,0.000000003817,True
2023-01-18,18842320.000000000000,traded,common,0.000000041422,True
2023-01-19,17744300.000000000000,traded,common,0.000000041690,True
2023-01-20,26851800.000000000000,traded,common,0.000000003787,True
2023-01-30,25554600.000000000000,traded,common,0.000000011269,True
2023-01-31,29433200.000000000000,traded,common,0.000000024027,True
2023-02-01,44181500.000000000000,traded,common,0.000000016727,True
2023-02-02,36841600.000000000000,traded,common,0.000000044819,True
2023-02-03,35005200.000000000000,traded,common,0.000000057180,True
2023-02-06,26513163.000000000000,traded,common,0.000000025288,True
2023-02-07,21796898.000000000000,traded,common,0.000000003815,True
2023-02-08,21542500.000000000000,traded,common,0.000000012997,True
2023-02-09,21714600.000000000000,traded,common,0.000000033409,True
2023-02-10,23525000.000000000000,traded,common,0.000000029975,True
2023-02-13,35587423.000000000000,traded,common,0.000000057625,True
2023-02-14,20748386.000000000000,traded,common,0.000000053923,True
2023-02-15,28854857.000000000000,traded,common,0.000000033181,True
2023-02-16,28522774.000000000000,traded,common,0.000000049302,True
2023-02-17,25405900.000000000000,traded,common,0.000000012915,True
2023-02-20,33719300.000000000000,traded,common,0.000000057874,True
2023-02-21,32545900.000000000000,traded,common,0.000000003123,True
2023-02-22,34202712.000000000000,traded,common,0.000000008599,True
2023-02-23,29193968.000000000000,traded,common,0.000000000000,True
2023-02-24,26303926.000000000000,traded,common,0.000000076128,True
2023-02-27,45332358.000000000000,traded,common,0.000000007108,True
2023-02-28,23158800.000000000000,traded,common,0.000000003610,True
2023-03-01,42645800.000000000000,traded,common,0.000000032666,True
2023-03-02,32529800.000000000000,traded,common,0.000000012491,True
2023-03-03,29213110.000000000000,traded,common,0.000000012339,True
2023-03-06,20536084.000000000000,traded,common,0.000000003740,True
2023-03-07,31096806.000000000000,traded,common,0.000000067217,True
2023-03-08,24294071.000000000000,traded,common,0.000000042652,True
2023-03-09,24400800.000000000000,traded,common,0.000000000000,True
2023-03-10,23874000.000000000000,traded,common,0.000000032257,True
2023-03-13,25375548.000000000000,traded,common,0.000000070160,True
2023-03-14,17777200.000000000000,traded,common,0.000000048328,True
2023-03-15,25215100.000000000000,traded,common,0.000000032624,True
2023-03-16,26697300.000000000000,traded,common,0.000000085879,True
2023-03-17,29791100.000000000000,traded,common,0.000000012283,True
2023-03-20,39812990.000000000000,traded,common,0.000000060304,True
2023-03-21,15173300.000000000000,traded,common,0.000000003582,True
2023-03-22,12452000.000000000000,traded,common,0.000000000000,True
2023-03-23,30672541.000000000000,traded,common,0.000000052774,True
2023-03-24,20219200.000000000000,traded,common,0.000000056250,True
2023-03-27,39114430.000000000000,traded,common,0.000000027078,True
2023-03-28,30215330.000000000000,traded,common,0.000000044011,True
2023-03-29,21926700.000000000000,traded,common,0.000000020357,True
2023-03-30,27059800.000000000000,traded,common,0.000000053205,True
2023-03-31,23215400.000000000000,traded,common,0.000000033269,True
2023-04-03,18583485.000000000000,traded,common,0.000000023981,True
2023-04-04,25334800.000000000000,traded,common,0.000000003638,True
2023-04-06,15728500.000000000000,traded,common,0.000000003610,True
2023-04-07,29213500.000000000000,traded,common,0.000000059744,True
2023-04-10,30197800.000000000000,traded,common,0.000000020101,True
2023-04-11,23920819.000000000000,traded,common,0.000000036329,True
2023-04-12,28264473.000000000000,traded,common,0.000000029167,True
2023-04-13,30481842.000000000000,traded,common,0.000000007381,True
2023-04-14,16639001.000000000000,traded,common,0.000000035784,True
2023-04-17,33849825.000000000000,traded,common,0.000000071459,True
2023-04-18,27551761.000000000000,traded,common,0.000000041509,True
2023-04-19,17810466.000000000000,traded,common,0.000000038898,True
2023-04-20,23132800.000000000000,traded,common,0.000000073881,True
2023-04-21,46952900.000000000000,traded,common,0.000000038975,True
2023-04-24,67481400.000000000000,traded,common,0.000000008639,True
2023-04-25,67768400.000000000000,traded,common,0.000000015969,True
2023-04-26,45640700.000000000000,traded,common,0.000000003527,True
2023-04-27,36306400.000000000000,traded,common,0.000000051468,True
2023-04-28,25619700.000000000000,traded,common,0.000000015825,True
2023-05-04,41605200.000000000000,traded,common,0.000000008284,True
2023-05-05,19884800.000000000000,traded,common,0.000000022374,True
2023-05-08,70427612.000000000000,traded,common,0.000000003567,True
2023-05-09,47537809.000000000000,traded,common,0.000000055269,True
2023-05-10,40980000.000000000000,traded,common,0.000000013100,True
2023-05-11,17590800.000000000000,traded,common,0.000000032082,True
2023-05-12,13916200.000000000000,traded,common,0.000000000000,True
2023-05-15,44417819.000000000000,traded,common,0.000000007090,True
2023-05-16,74506920.000000000000,traded,common,0.000000057299,True
2023-05-17,18881925.000000000000,traded,common,0.000000079095,True
2023-05-18,18303185.000000000000,traded,common,0.000000050297,True
2023-05-19,22831200.000000000000,traded,common,0.000000003524,True
2023-05-22,27605400.000000000000,traded,common,0.000000008645,True
2023-05-23,43893600.000000000000,traded,common,0.000000035126,True
2023-05-24,31500600.000000000000,traded,common,0.000000030235,True
2023-05-25,47536700.000000000000,traded,common,0.000000059631,True
2023-05-26,33372600.000000000000,traded,common,0.000000012594,True
2023-05-29,34687700.000000000000,traded,common,0.000000025502,True
2023-05-30,27861583.000000000000,traded,common,0.000000032150,True
2023-05-31,38652200.000000000000,traded,common,0.000000035596,True
2023-06-01,21675600.000000000000,traded,common,0.000000008809,True
2023-06-02,31537200.000000000000,traded,common,0.000000055826,True
2023-06-05,35820041.000000000000,traded,common,0.000000023740,True
2023-06-06,37005000.000000000000,traded,common,0.000000003716,True
2023-06-07,39810197.000000000000,traded,common,0.000000032003,True
2023-06-08,41513300.000000000000,traded,common,0.000000028717,True
2023-06-09,40035100.000000000000,traded,common,0.000000026927,True
2023-06-12,25987900.000000000000,traded,common,0.000000054646,True
2023-06-13,29493435.000000000000,traded,common,0.000000007469,True
2023-06-14,27291200.000000000000,traded,common,0.000000035503,True
2023-06-15,55768100.000000000000,traded,common,0.000000003659,True
2023-06-16,65439577.000000000000,traded,common,0.000000000000,True
2023-06-19,54100100.000000000000,traded,common,0.000000051692,True
2023-06-20,40141500.000000000000,traded,common,0.000000010500,True
2023-06-21,47918963.000000000000,traded,common,0.000000007164,True
2023-06-26,52532900.000000000000,traded,common,0.000000060245,True
2023-06-27,66416631.000000000000,traded,common,0.000000061622,True
2023-06-28,24534285.000000000000,traded,common,0.000000001962,True
2023-06-29,63476585.000000000000,traded,common,0.000000032887,True
2023-06-30,31975985.000000000000,traded,common,0.000000036329,True
2023-07-03,36620028.000000000000,traded,common,0.000000016388,True
2023-07-04,27306680.000000000000,traded,common,0.000000045271,True
2023-07-05,54971384.000000000000,traded,common,0.000000003797,True
2023-07-06,27491896.000000000000,traded,common,0.000000052086,True
2023-07-07,63893000.000000000000,traded,common,0.000000003636,True
2023-07-10,87386084.000000000000,traded,common,0.000000007330,True
2023-07-11,23893984.000000000000,traded,common,0.000000036015,True
2023-07-12,30686053.000000000000,traded,common,0.000000016107,True
2023-07-13,153848164.000000000000,traded,common,0.000000067931,True
2023-07-14,33018050.000000000000,traded,common,0.000000025448,True
2023-07-17,28248600.000000000000,traded,common,0.000000035651,True
2023-07-18,26958723.000000000000,traded,common,0.000000058768,True
2023-07-19,32996900.000000000000,traded,common,0.000000016054,True
2023-07-20,31616100.000000000000,traded,common,0.000000028594,True
2023-07-21,38233000.000000000000,traded,common,0.000000015928,True
2023-07-24,48497061.000000000000,traded,common,0.000000035690,True
2023-07-25,40705798.000000000000,traded,common,0.000000067936,True
2023-07-26,38536100.000000000000,traded,common,0.000000031022,True
2023-07-27,40891800.000000000000,traded,common,0.000000054424,True
2023-07-28,40237704.000000000000,traded,common,0.000000070175,True
2023-07-31,63630440.000000000000,traded,common,0.000000002742,True
2023-08-01,35819087.000000000000,traded,common,0.000000003593,True
2023-08-02,30250702.000000000000,traded,common,0.000000052998,True
2023-08-03,36267200.000000000000,traded,common,0.000000008651,True
2023-08-04,83814300.000000000000,traded,common,0.000000043308,True
2023-08-07,51015200.000000000000,traded,common,0.000000027120,True
2023-08-08,28932100.000000000000,traded,common,0.000000025754,True
2023-08-09,31039554.000000000000,traded,common,0.000000000000,True
2023-08-10,32750500.000000000000,traded,common,0.000000038238,True
2023-08-11,38121800.000000000000,traded,common,0.000000076933,True
2023-08-14,48636500.000000000000,traded,common,0.000000051597,True
2023-08-15,137646997.000000000000,traded,common,0.000000000000,True
2023-08-16,41599000.000000000000,traded,common,0.000000023085,True
2023-08-17,47705436.000000000000,traded,common,0.000000035035,True
2023-08-18,55136611.000000000000,traded,common,0.000000015833,True
2023-08-21,63689300.000000000000,traded,common,0.000000057705,True
2023-08-22,39188700.000000000000,traded,common,0.000000003707,True
2023-08-23,44598100.000000000000,traded,common,0.000000074216,True
2023-08-24,43440700.000000000000,traded,common,0.000000019332,True
2023-08-25,35793312.000000000000,traded,common,0.000000007051,True
2023-08-28,43021502.000000000000,traded,common,0.000000018172,True
2023-08-29,68346334.000000000000,traded,common,0.000000051679,True
2023-08-30,64039500.000000000000,traded,common,0.000000054108,True
2023-08-31,33581680.000000000000,traded,common,0.000000006894,True
2023-09-01,28725865.000000000000,traded,common,0.000000061436,True
2023-09-04,39090256.000000000000,traded,common,0.000000011289,True
2023-09-05,30924300.000000000000,traded,common,0.000000004615,True
2023-09-06,37370100.000000000000,traded,common,0.000000010940,True
2023-09-07,33509500.000000000000,traded,common,0.000000019311,True
2023-09-08,29155091.000000000000,traded,common,0.000000066058,True
2023-09-11,27468400.000000000000,traded,common,0.000000057763,True
2023-09-12,20268254.000000000000,traded,common,0.000000042514,True
2023-09-13,29235900.000000000000,traded,common,0.000000054232,True
2023-09-14,45843323.000000000000,traded,common,0.000000038661,True
2023-09-15,50241583.000000000000,traded,common,0.000000043550,True
2023-09-18,41871794.000000000000,traded,common,0.000000015433,True
2023-09-19,111563200.000000000000,traded,common,0.000000034602,True
2023-09-20,79465400.000000000000,traded,common,0.000000012119,True
2023-09-21,49138979.000000000000,traded,common,0.000000037936,True
2023-09-22,80685200.000000000000,traded,common,0.000000059916,True
2023-09-25,38142927.000000000000,traded,common,0.000000041797,True
2023-09-26,35068763.000000000000,traded,common,0.000000037824,True
2023-09-27,51935939.000000000000,traded,common,0.000000046359,True
2023-09-28,33704097.000000000000,traded,common,0.000000050402,True
2023-10-09,44858231.000000000000,traded,common,0.000000031004,True
2023-10-10,37650767.000000000000,traded,common,0.000000038277,True
2023-10-11,48654300.000000000000,traded,common,0.000000027552,True
2023-10-12,27238600.000000000000,traded,common,0.000000015793,True
2023-10-13,44709300.000000000000,traded,common,0.000000031730,True
2023-10-16,69591872.000000000000,traded,common,0.000000038701,True
2023-10-17,34220045.000000000000,traded,common,0.000000069994,True
2023-10-18,33122749.000000000000,traded,common,0.000000019311,True
2023-10-19,34501400.000000000000,traded,common,0.000000043153,True
2023-10-20,41319583.000000000000,traded,common,0.000000021153,True
2023-10-23,40595600.000000000000,traded,common,0.000000059009,True
2023-10-24,46481000.000000000000,traded,common,0.000000019498,True
2023-10-25,46417800.000000000000,traded,common,0.000000013223,True
2023-10-26,33110200.000000000000,traded,common,0.000000016960,True
2023-10-27,37363600.000000000000,traded,common,0.000000007934,True
2023-10-30,66598900.000000000000,traded,common,0.000000041331,True
2023-10-31,79937426.000000000000,traded,common,0.000000011179,True
2023-11-01,67285368.000000000000,traded,common,0.000000054768,True
2023-11-02,30467380.000000000000,traded,common,0.000000054415,True
2023-11-03,44023623.000000000000,traded,common,0.000000054768,True
2023-11-06,42144231.000000000000,traded,common,0.000000075237,True
2023-11-07,75904322.000000000000,traded,common,0.000000003727,True
2023-11-08,75964882.000000000000,traded,common,0.000000020824,True
2023-11-09,40259166.000000000000,traded,common,0.000000017043,True
2023-11-10,31657169.000000000000,traded,common,0.000000013338,True
2023-11-13,59715341.000000000000,traded,common,0.000000020801,True
2023-11-14,30431488.000000000000,traded,common,0.000000058697,True
2023-11-15,27807800.000000000000,traded,common,0.000000017089,True
2023-11-16,20795125.000000000000,traded,common,0.000000000000,True
2023-11-17,21918900.000000000000,traded,common,0.000000017006,True
2023-11-20,49042444.000000000000,traded,common,0.000000058602,True
2023-11-21,34873111.000000000000,traded,common,0.000000041737,True
2023-11-22,27126299.000000000000,traded,common,0.000000075480,True
2023-11-23,115852700.000000000000,traded,common,0.000000000000,True
2023-11-24,31987000.000000000000,traded,common,0.000000062465,True
2023-11-27,26985100.000000000000,traded,common,0.000000020622,True
2023-11-28,20195200.000000000000,traded,common,0.000000041112,True
2023-11-29,29358600.000000000000,traded,common,0.000000037531,True
2023-11-30,23391831.000000000000,traded,common,0.000000012746,True
2023-12-01,28463396.000000000000,traded,common,0.000000020845,True
2023-12-04,30979300.000000000000,traded,common,0.000000013025,True
2023-12-05,37170411.000000000000,traded,common,0.000000054189,True
2023-12-06,37392400.000000000000,traded,common,0.000000009552,True
2023-12-07,33638700.000000000000,traded,common,0.000000020847,True
2023-12-08,26512866.000000000000,traded,common,0.000000017126,True
2023-12-11,42690700.000000000000,traded,common,0.000000013195,True
2023-12-12,40147900.000000000000,traded,common,0.000000026735,True
2023-12-13,41216100.000000000000,traded,common,0.000000033803,True
2023-12-14,31549361.000000000000,traded,common,0.000000054210,True
2023-12-15,36998300.000000000000,traded,common,0.000000020711,True
2023-12-18,29777100.000000000000,traded,common,0.000000007753,True
2023-12-19,30243200.000000000000,traded,common,0.000000000000,True
2023-12-20,27026100.000000000000,traded,common,0.000000017020,True
2023-12-21,37941200.000000000000,traded,common,0.000000024863,True
2023-12-22,35320800.000000000000,traded,common,0.000000059428,True
2023-12-25,57035238.000000000000,traded,common,0.000000042060,True
2023-12-26,31036177.000000000000,traded,common,0.000000038393,True
2023-12-27,31689300.000000000000,traded,common,0.000000055445,True
2023-12-28,39779900.000000000000,traded,common,0.000000034619,True
2023-12-29,58093900.000000000000,traded,common,0.000000021144,True
2024-01-02,44159900.000000000000,traded,common,0.000000080757,True
2024-01-03,46074241.000000000000,traded,common,0.000000011275,True
2024-01-04,38336304.000000000000,traded,common,0.000000068356,True
2024-01-05,323956788.000000000000,traded,common,0.000000061996,True
2024-01-08,63967746.000000000000,traded,common,0.000000020468,True
2024-01-09,62823971.000000000000,traded,common,0.000000027987,True
2024-01-10,25166164.000000000000,traded,common,0.000000045432,True
2024-01-11,133231722.000000000000,traded,common,0.000000082224,True
2024-01-12,36851779.000000000000,traded,common,0.000000033594,True
2024-01-15,0.000000000000,zero_volume,common,0.004048616917,False
2024-01-16,163388400.000000000000,traded,common,0.004051847697,True
2024-01-17,58339495.000000000000,traded,common,0.000000041510,True
2024-01-18,60862341.000000000000,traded,common,0.000000052513,True
2024-01-19,36183300.000000000000,traded,common,0.000000050989,True
2024-01-22,55858950.000000000000,traded,common,0.000000021099,True
2024-01-23,60029900.000000000000,traded,common,0.000000024066,True
2024-01-24,55661207.000000000000,traded,common,0.000000045832,True
2024-01-25,114057718.000000000000,traded,common,0.000000003020,True
2024-01-26,59671500.000000000000,traded,common,0.000000024028,True
2024-01-29,87238425.000000000000,traded,common,0.000000005341,True
2024-01-30,67958431.000000000000,traded,common,0.000000000000,True
2024-01-31,46120152.000000000000,traded,common,0.000000042039,True
2024-02-01,40757000.000000000000,traded,common,0.000000037444,True
2024-02-02,237735700.000000000000,traded,common,0.000000007629,True
2024-02-05,43145077.000000000000,traded,common,0.000000003876,True
2024-02-06,67204445.000000000000,traded,common,0.000000054789,True
2024-02-07,79149817.000000000000,traded,common,0.000000015812,True
2024-02-08,70331504.000000000000,traded,common,0.000000039072,True
2024-02-19,56629500.000000000000,traded,common,0.000000027535,True
2024-02-20,328174400.000000000000,traded,common,0.000000057595,True
2024-02-21,50948975.000000000000,traded,common,0.000000007526,True
2024-02-22,34884100.000000000000,traded,common,0.000000019409,True
2024-02-23,35469100.000000000000,traded,common,0.000000020560,True
2024-02-26,114923150.000000000000,traded,common,0.000000065380,True
2024-02-27,50517833.000000000000,traded,common,0.000000070931,True
2024-02-28,65375992.000000000000,traded,common,0.000000078269,True
2024-02-29,38730599.000000000000,traded,common,0.000000061444,True
2024-03-01,38389567.000000000000,traded,common,0.000000027010,True
2024-03-04,36143500.000000000000,traded,common,0.000000000000,True
2024-03-05,32983953.000000000000,traded,common,0.000000012216,True
2024-03-06,36943339.000000000000,traded,common,0.000000007202,True
2024-03-07,79375500.000000000000,traded,common,0.000000015571,True
2024-03-08,56627378.000000000000,traded,common,0.000000038199,True
2024-03-11,146009803.000000000000,traded,common,0.000000018987,True
2024-03-12,97787777.000000000000,traded,common,0.000000025674,True
2024-03-13,55235334.000000000000,traded,common,0.000000033130,True
2024-03-14,110799460.000000000000,traded,common,0.000000051157,True
2024-03-15,83733427.000000000000,traded,common,0.000000003500,True
2024-03-18,54481476.000000000000,traded,common,0.000000019410,True
2024-03-19,30843072.000000000000,traded,common,0.000000003552,True
2024-03-20,56144000.000000000000,traded,common,0.000000015969,True
2024-03-21,104075949.000000000000,traded,common,0.000000012516,True
2024-03-22,29072700.000000000000,traded,common,0.000000019469,True
2024-03-25,37630978.000000000000,traded,common,0.000000015897,True
2024-03-26,27443000.000000000000,traded,common,0.000000019549,True
2024-03-27,65512000.000000000000,traded,common,0.000000038979,True
2024-03-28,29687100.000000000000,traded,common,0.000000019608,True
2024-03-29,40608800.000000000000,traded,common,0.000000035596,True
2024-04-01,56615378.000000000000,traded,common,0.000000026842,True
2024-04-02,24436853.000000000000,traded,common,0.000000031874,True
2024-04-03,35828189.000000000000,traded,common,0.000000015793,True
2024-04-08,36227500.000000000000,traded,common,0.000000010885,True
2024-04-09,102743000.000000000000,traded,common,0.000000003548,True
2024-04-10,48028700.000000000000,traded,common,0.000000015621,True
2024-04-11,26777400.000000000000,traded,common,0.000000000000,True
2024-04-12,26565300.000000000000,traded,common,0.000000008644,True
