date,base_byd_weight,entry,exit,extreme_defense_active,market_state,vol_state,drawdown_252,mom_20,mom_60
2020-09-22,1.000000000000,False,True,False,bull,high,-0.076246264161,0.321080630721,0.492515732941
2020-09-23,1.000000000000,False,True,False,bull,high,-0.046058203694,0.325821338876,0.527254134332
2020-09-24,1.000000000000,False,True,False,bull,high,-0.082973935965,0.244819081022,0.475686460538
2020-09-25,1.000000000000,False,True,False,bull,high,-0.094186687716,0.230030294822,0.324461801575
2020-09-28,1.000000000000,False,True,False,bull,high,-0.082283978470,0.250293548997,0.316481746095
2020-09-29,1.000000000000,False,True,False,bull,high,-0.069346179738,0.154010701682,0.297814180173
2020-09-30,1.000000000000,False,True,False,bull,high,0.000000000000,0.232261987675,0.405295284689
2020-10-09,1.000000000000,False,True,False,bull,high,0.000000000000,0.299092525045,0.426201143230
2020-10-12,1.000000000000,False,True,False,bull,high,0.000000000000,0.427777817074,0.445028283841
2020-10-13,1.000000000000,False,True,False,bull,high,0.000000000000,0.364682297669,0.321589531754
2020-10-14,1.000000000000,False,True,False,bull,high,0.000000000000,0.434318824918,0.351283025617
2020-10-15,1.000000000000,False,True,False,bull,high,0.000000000000,0.533037995489,0.393071498506
2020-10-16,1.000000000000,False,True,False,bull,high,-0.029646489382,0.464043983956,0.501968781829
2020-10-19,1.000000000000,False,True,False,bull,high,-0.026681858617,0.404871649086,0.571024035564
2020-10-20,1.000000000000,False,True,False,bull,high,0.000000000000,0.512878839556,0.604993739890
2020-10-21,1.000000000000,False,True,False,bull,high,-0.017240270539,0.355500706537,0.561025020195
2020-10-22,1.000000000000,False,True,False,bull,high,0.000000000000,0.365656671396,0.650351215225
2020-10-23,1.000000000000,False,True,False,bull,high,-0.035398766602,0.196308549340,0.560958730067
2020-10-26,1.000000000000,False,True,False,bull,high,-0.027192449301,0.222833970278,0.683479143548
2020-10-27,1.000000000000,False,True,False,bull,high,-0.024410588286,0.328157712604,0.681216591426
2020-10-28,1.000000000000,False,True,False,bull,high,0.000000000000,0.413351918153,0.805262964700
2020-10-29,1.000000000000,False,True,False,bull,high,0.000000000000,0.432007117328,0.823664653330
2020-10-30,1.000000000000,False,True,False,bull,high,0.000000000000,0.503009821594,0.881140243684
2020-11-02,1.000000000000,False,True,False,bull,high,0.000000000000,0.599504934807,0.968634062631
2020-11-03,1.000000000000,False,True,False,bull,high,-0.023216953700,0.542105487941,0.906185581757
2020-11-04,1.000000000000,False,True,False,bull,high,0.000000000000,0.557275293589,0.889344823628
2020-11-05,1.000000000000,False,True,False,bull,high,0.000000000000,0.590756830638,1.099714751366
2020-11-06,1.000000000000,False,True,False,bull,high,0.000000000000,0.583437310366,1.148082794422
2020-11-09,1.000000000000,False,True,False,bull,high,0.000000000000,0.485992362132,1.238092181504
2020-11-10,1.000000000000,False,True,False,bull,high,-0.043833585551,0.412174258689,1.228741373853
2020-11-11,1.000000000000,False,True,False,bull,high,-0.139303606511,0.259580126594,1.030231142233
2020-11-12,1.000000000000,False,True,False,bull,high,-0.113223491253,0.287191206308,1.067503837827
2020-11-13,1.000000000000,False,True,False,bull,high,-0.078816607135,0.377986626526,1.151923720402
2020-11-16,1.000000000000,False,True,False,bull,high,-0.109610011242,0.327866255273,1.076942293748
2020-11-17,1.000000000000,False,True,False,bull,high,-0.125425637841,0.194649054184,1.015691085726
2020-11-18,1.000000000000,False,True,False,bull,high,-0.125425637841,0.215606438044,1.031877386439
2020-11-19,1.000000000000,False,True,False,bull,high,-0.153600561837,0.124000276248,1.029127351426
2020-11-20,1.000000000000,False,True,False,bull,high,-0.077978696013,0.269358204802,1.241374761986
2020-11-23,1.000000000000,False,True,False,bull,high,-0.035349603853,0.316843200820,1.314361432467
2020-11-24,1.000000000000,False,True,False,bull,high,-0.035402008078,0.313016932920,1.261387664668
2020-11-25,1.000000000000,False,True,False,bull,high,-0.038858461178,0.212459586614,1.263846152272
2020-11-26,1.000000000000,False,True,False,bull,high,-0.079235469733,0.110115002940,1.107648351793
2020-11-27,1.000000000000,False,True,False,bull,high,-0.088243122804,0.089486855207,1.038403001088
2020-11-30,1.000000000000,False,True,False,bull,high,-0.098455269104,0.024824362879,1.016279959279
2020-12-01,1.000000000000,False,True,False,bull,high,-0.074050976090,0.077583981440,1.077673018879
2020-12-02,1.000000000000,False,True,False,bull,high,-0.111023935932,0.010236265450,0.815508073368
2020-12-03,1.000000000000,False,True,False,bull,high,-0.104006407045,-0.074338623362,0.814508435757
2020-12-04,1.000000000000,False,True,False,bull,high,-0.099973940377,-0.097563581251,0.856340206691
2020-12-07,1.000000000000,False,True,False,bull,high,-0.082011100652,-0.082011100652,0.947666690766
2020-12-08,1.000000000000,False,True,False,bull,high,-0.067975919144,-0.025249091819,0.878509939671
2020-12-09,1.000000000000,False,True,False,bull,high,-0.092746918162,0.054091882690,0.904364018264
2020-12-10,1.000000000000,False,True,False,bull,high,-0.112228429161,0.001122111471,0.975527303912
2020-12-11,1.000000000000,False,True,False,bull,high,-0.125425637841,-0.050596907269,0.915357158570
2020-12-14,1.000000000000,False,True,False,bull,high,-0.108667229477,0.001058841380,0.867456904982
2020-12-15,1.000000000000,False,True,False,bull,high,-0.085100847585,0.046107903456,0.890692821723
2020-12-16,1.000000000000,False,True,False,bull,high,-0.099921536152,0.029161730315,0.695806783821
2020-12-17,1.000000000000,False,True,False,bull,high,-0.100340584514,0.062925345791,0.631588785794
2020-12-18,1.000000000000,False,True,False,bull,high,-0.078292874057,-0.000340749224,0.518026629864
2020-12-21,1.000000000000,False,True,False,bull,high,0.000000000000,0.051031387974,0.692455453512
2020-12-22,1.000000000000,False,True,False,bull,high,-0.049586757618,-0.001031582173,0.742094596724
2020-12-23,1.000000000000,False,True,False,bull,high,-0.035175558761,0.017762822182,0.744071024390
2020-12-24,1.000000000000,False,True,False,bull,high,-0.054752095784,0.040837126539,0.654611062525
2020-12-25,1.000000000000,False,True,False,bull,high,-0.043285100112,0.063871372973,0.742099420310
2020-12-28,1.000000000000,False,True,False,bull,high,-0.029287152710,0.091664357602,0.789468906383
2020-12-29,1.000000000000,False,True,False,bull,high,-0.077479400459,0.010123854628,0.678571468412
2020-12-30,1.000000000000,False,True,False,bull,high,-0.039256203488,0.095728995592,0.723818362188
2020-12-31,1.000000000000,False,True,False,bull,high,0.000000000000,0.135659535186,0.672261116024
2021-01-04,1.000000000000,False,True,False,bull,high,0.000000000000,0.203072231093,0.719131864032
2021-01-05,1.000000000000,False,True,False,bull,high,0.000000000000,0.254492702951,0.711284222326
2021-01-06,1.000000000000,False,True,False,bull,high,-0.016371122970,0.215373340472,0.672983451450
2021-01-07,1.000000000000,False,True,False,bull,high,0.000000000000,0.299007260187,0.724709069413
2021-01-08,1.000000000000,False,True,False,bull,high,0.000000000000,0.342083583475,0.729456654753
2021-01-11,1.000000000000,False,True,False,bull,high,0.000000000000,0.406347287814,0.839874603953
2021-01-12,1.000000000000,False,True,False,bull,high,0.000000000000,0.392420572051,0.850906033734
2021-01-13,1.000000000000,False,True,False,bull,high,0.000000000000,0.369776706847,0.711853533332
2021-01-14,1.000000000000,False,True,False,bull,high,-0.064145546167,0.303019583919,0.630149980155
2021-01-15,1.000000000000,False,True,False,bull,high,-0.058921792388,0.310903096019,0.566173135259
2021-01-18,1.000000000000,False,True,False,bull,high,-0.073589565670,0.259602444482,0.598341878289
2021-01-19,1.000000000000,False,True,False,bull,high,-0.096531594334,0.116735542926,0.545610610839
2021-01-20,1.000000000000,False,True,False,bull,high,-0.072294155457,0.206521826366,0.582549372409
2021-01-21,1.000000000000,False,True,False,bull,high,-0.015796116778,0.260881134004,0.555922642317
2021-01-22,1.000000000000,False,True,False,bull,high,0.000000000000,0.327431805941,0.533779632992
2021-01-25,1.000000000000,False,True,False,bull,high,0.000000000000,0.403736073010,0.627033811706
2021-01-26,1.000000000000,False,True,False,bull,high,-0.022230793140,0.352737646353,0.513394490987
2021-01-27,1.000000000000,False,True,False,bull,high,-0.011538434280,0.438969911289,0.566309085780
2021-01-28,1.000000000000,False,True,False,bull,high,-0.060153878628,0.313763412227,0.454264061653
2021-01-29,1.000000000000,False,True,False,bull,high,-0.050000063784,0.271230053269,0.336363010775
2021-02-01,1.000000000000,False,True,False,bull,high,-0.050423055938,0.194089846534,0.296418803734
2021-02-02,1.000000000000,False,True,False,bull,high,0.000000000000,0.216462004403,0.400890265821
2021-02-03,1.000000000000,False,True,False,bull,high,-0.016822476747,0.215903811436,0.440464547893
2021-02-04,1.000000000000,False,True,False,bull,high,-0.028411392206,0.154905636707,0.581381115730
2021-02-05,1.000000000000,False,True,False,bull,high,-0.069158972532,0.094457336742,0.470501441507
2021-02-08,1.000000000000,False,True,False,bull,high,-0.064672949345,0.065315609087,0.422399242942
2021-02-09,1.000000000000,False,True,False,bull,high,-0.039252416146,0.084433970101,0.511587006957
2021-02-10,1.000000000000,False,True,False,bull,high,-0.002056281899,0.115545180568,0.598502884390
2021-02-18,1.000000000000,False,True,False,bull,high,-0.031813206962,0.156463574509,0.550838342111
2021-02-19,1.000000000000,False,True,False,bull,high,-0.037944025882,0.142761866537,0.592315387450
2021-02-22,1.000000000000,False,True,False,bull,high,-0.104598176082,0.080427556316,0.360445462270
2021-02-23,1.000000000000,False,True,False,bull,high,-0.158878553478,0.040703109737,0.221498328837
2021-02-24,1.000000000000,False,True,False,bull,high,-0.218729074166,-0.058603702853,0.134643493077
2021-02-25,1.000000000000,False,True,False,bull,high,-0.217757177697,-0.111540514901,0.140140459037
2021-02-26,1.000000000000,False,True,False,bull,high,-0.262542152335,-0.187922002839,0.121999692958
