date,gross_return,transaction_cost,net_return,equity,one_way_turnover,equity_exposure,etf_weight,cash_weight,holding_count,holdings,target_drift_due_to_trade_lock,recipe_id
2023-09-22,0.0017871006081478281,0.0,0.0017871006081478281,0.9914152330629509,0.0,0.7413500534822163,0.2586499465177834,0.0,27,"[""002156"", ""002281"", ""002463"", ""002594"", ""002709"", ""002837"", ""300017"", ""300133"", ""300274"", ""300408"", ""300548"", ""300782"", ""301291"", ""600026"", ""600150"", ""600426"", ""600522"", ""600900"", ""600938"", ""601012"", ""601872"", ""601899"", ""601939"", ""603629"", ""688008"", ""688183"", ""688676""]",0.0,c0_equal_weight_control
2023-09-25,0.024522337493188103,0.0,0.024522337493188103,1.0157270520040083,0.0,0.7455889367175315,0.2544110632824683,0.0,27,"[""002156"", ""002281"", ""002463"", ""002594"", ""002709"", ""002837"", ""300017"", ""300133"", ""300274"", ""300408"", ""300548"", ""300782"", ""301291"", ""600026"", ""600150"", ""600426"", ""600522"", ""600900"", ""600938"", ""601012"", ""601872"", ""601899"", ""601939"", ""603629"", ""688008"", ""688183"", ""688676""]",0.0,c0_equal_weight_control
2023-09-26,-0.002247889107796907,0.0,-0.002247889107796907,1.0134438102273138,0.0,0.7458852718961352,0.25411472810386465,0.0,27,"[""002156"", ""002281"", ""002463"", ""002594"", ""002709"", ""002837"", ""300017"", ""300133"", ""300274"", ""300408"", ""300548"", ""300782"", ""301291"", ""600026"", ""600150"", ""600426"", ""600522"", ""600900"", ""600938"", ""601012"", ""601872"", ""601899"", ""601939"", ""603629"", ""688008"", ""688183"", ""688676""]",0.0,c0_equal_weight_control
2023-09-27,-0.008130515014593328,0.0,-0.008130515014593328,1.005203990111814,0.0,0.7457746900113538,0.25422530998864606,0.0,27,"[""002156"", ""002281"", ""002463"", ""002594"", ""002709"", ""002837"", ""300017"", ""300133"", ""300274"", ""300408"", ""300548"", ""300782"", ""301291"", ""600026"", ""600150"", ""600426"", ""600522"", ""600900"", ""600938"", ""601012"", ""601872"", ""601899"", ""601939"", ""603629"", ""688008"", ""688183"", ""688676""]",0.0,c0_equal_weight_control
2023-09-28,0.008431648980794012,0.0,0.008431648980794012,1.0136795173105304,0.0,0.7470309968489836,0.2529690031510161,0.0,27,"[""002156"", ""002281"", ""002463"", ""002594"", ""002709"", ""002837"", ""300017"", ""300133"", ""300274"", ""300408"", ""300548"", ""300782"", ""301291"", ""600026"", ""600150"", ""600426"", ""600522"", ""600900"", ""600938"", ""601012"", ""601872"", ""601899"", ""601939"", ""603629"", ""688008"", ""688183"", ""688676""]",0.0,c0_equal_weight_control
2023-10-09,-0.0019640988726193956,0.0,-0.0019640988726193956,1.0116885505133835,0.0,0.7478396930080695,0.2521603069919302,0.0,27,"[""002156"", ""002281"", ""002463"", ""002594"", ""002709"", ""002837"", ""300017"", ""300133"", ""300274"", ""300408"", ""300548"", ""300782"", ""301291"", ""600026"", ""600150"", ""600426"", ""600522"", ""600900"", ""600938"", ""601012"", ""601872"", ""601899"", ""601939"", ""603629"", ""688008"", ""688183"", ""688676""]",0.0,c0_equal_weight_control
2023-10-10,0.006809073948822512,3.914066124414923e-05,0.006769933287578363,1.018537614508166,0.026175811872726364,0.75,0.25,0.0,27,"[""002156"", ""002281"", ""002463"", ""002594"", ""002709"", ""002837"", ""300017"", ""300133"", ""300274"", ""300408"", ""300548"", ""300782"", ""301291"", ""600026"", ""600150"", ""600426"", ""600522"", ""600900"", ""600938"", ""601012"", ""601872"", ""601899"", ""601939"", ""603629"", ""688008"", ""688183"", ""688676""]",0.0,c0_equal_weight_control
2023-10-11,-0.003226903626514029,0.0,-0.003226903626514029,1.0152508917861687,0.0,0.751581392693108,0.24841860730689191,0.0,27,"[""002156"", ""002281"", ""002463"", ""002594"", ""002709"", ""002837"", ""300017"", ""300133"", ""300274"", ""300408"", ""300548"", ""300782"", ""301291"", ""600026"", ""600150"", ""600426"", ""600522"", ""600900"", ""600938"", ""601012"", ""601872"", ""601899"", ""601939"", ""603629"", ""688008"", ""688183"", ""688676""]",0.0,c0_equal_weight_control
2023-10-12,0.00397962405964092,0.0,0.00397962405964092,1.019291208661693,0.0,0.7532155194912992,0.2467844805087006,0.0,27,"[""002156"", ""002281"", ""002463"", ""002594"", ""002709"", ""002837"", ""300017"", ""300133"", ""300274"", ""300408"", ""300548"", ""300782"", ""301291"", ""600026"", ""600150"", ""600426"", ""600522"", ""600900"", ""600938"", ""601012"", ""601872"", ""601899"", ""601939"", ""603629"", ""688008"", ""688183"", ""688676""]",0.0,c0_equal_weight_control
2023-10-13,-0.0030805214933815293,0.0,-0.0030805214933815293,1.0161512601853957,0.0,0.7511500662348212,0.24884993376517872,0.0,27,"[""002156"", ""002281"", ""002463"", ""002594"", ""002709"", ""002837"", ""300017"", ""300133"", ""300274"", ""300408"", ""300548"", ""300782"", ""301291"", ""600026"", ""600150"", ""600426"", ""600522"", ""600900"", ""600938"", ""601012"", ""601872"", ""601899"", ""601939"", ""603629"", ""688008"", ""688183"", ""688676""]",0.0,c0_equal_weight_control
2023-10-16,0.0036054335088678753,0.0,0.0036054335088678753,1.0198149259889464,0.0,0.7511785891310435,0.24882141086895646,0.0,27,"[""002156"", ""002281"", ""002463"", ""002594"", ""002709"", ""002837"", ""300017"", ""300133"", ""300274"", ""300408"", ""300548"", ""300782"", ""301291"", ""600026"", ""600150"", ""600426"", ""600522"", ""600900"", ""600938"", ""601012"", ""601872"", ""601899"", ""601939"", ""603629"", ""688008"", ""688183"", ""688676""]",0.0,c0_equal_weight_control
